시군명,기준년월,월별충전액,월별사용액,인센티브율(%)
의정부시,2019-10,1674171000.0,1093002000.0,6
의정부시,2019-09,1258233000.0,1036494000.0,6
의정부시,2019-08,990462000.0,1285377000.0,6
의정부시,2019-07,1529851000.0,944763000.0,6
의정부시,2019-06,452275000.0,964767000.0,6
의정부시,2019-05,2144866000.0,661941000.0,6
의정부시,2019-04,196508000.0,15564000.0,6
의정부시,2019-03,,,6
의정부시,2019-02,,,6
의정부시,2019-01,,,6
이천시,2022-12,11988374000.0,12362415000.0,10
이천시,2022-11,9665774000.0,12835721000.0,10
이천시,2022-10,16257304000.0,11818605000.0,10
이천시,2022-09,12200141000.0,13249739000.0,10
이천시,2022-08,10430102000.0,13089611000.0,10
이천시,2022-07,18455302000.0,14378032000.0,10
이천시,2022-06,11251965000.0,10110543000.0,10
이천시,2022-05,10584411000.0,10449167000.0,10
이천시,2022-04,9371629000.0,9014151000.0,10
이천시,2022-03,8463647000.0,8361380000.0,10
이천시,2022-02,7425771000.0,7470331000.0,10
이천시,2022-01,8469791000.0,12200590000.0,10
이천시,2021-12,7313227000.0,8996235000.0,10
이천시,2021-11,8662315000.0,5129075000.0,10
이천시,2021-10,4924079000.0,5017973000.0,10
이천시,2021-09,4827717000.0,4980063000.0,10
이천시,2021-08,6278055000.0,6297216000.0,10
이천시,2021-07,6691741000.0,6813299000.0,10
이천시,2021-06,7939152000.0,6890583000.0,10
이천시,2021-05,5573152000.0,5693855000.0,10
이천시,2021-04,5484952000.0,5157549000.0,10
이천시,2021-03,4327295000.0,4581971000.0,10
이천시,2021-02,3633652000.0,3211251000.0,10
이천시,2021-01,3582587000.0,4081426000.0,10
이천시,2020-12,4954730000.0,4311818000.0,10
이천시,2020-11,4167666000.0,4331961000.0,10
이천시,2020-10,4039983000.0,3981151000.0,10
이천시,2020-09,3787120000.0,3687948000.0,10
이천시,2020-08,2456137000.0,3194053000.0,10
이천시,2020-07,4255006000.0,3857808000.0,10
이천시,2020-06,3900291000.0,2571334000.0,10
이천시,2020-05,2874798000.0,1963380000.0,10
이천시,2020-04,1505235000.0,1296229000.0,10
이천시,2020-03,1505731000.0,1027687000.0,10
이천시,2020-02,1197195000.0,911026000.0,10
이천시,2020-01,975970000.0,993427000.0,10
이천시,2019-12,1457571000.0,859785000.0,6
이천시,2019-11,400362000.0,790194000.0,6
이천시,2019-10,1173344000.0,749830000.0,6
이천시,2019-09,539571000.0,743569000.0,6
이천시,2019-08,549626000.0,633027000.0,6
이천시,2019-07,1029111000.0,538060000.0,6
이천시,2019-06,738015000.0,379172000.0,6
이천시,2019-05,576704000.0,297909000.0,6
이천시,2019-04,277167000.0,29224000.0,6
이천시,2019-03,,,6
이천시,2019-02,,,6
이천시,2019-01,,,6
파주시,2022-12,9437123000.0,11143288000.0,10
파주시,2022-11,11243242000.0,13674882000.0,10
파주시,2022-10,14415368000.0,14453382000.0,10
파주시,2022-09,16897246000.0,14533167000.0,10
파주시,2022-08,14394429000.0,15565669000.0,10
파주시,2022-07,18473545000.0,15929075000.0,10
파주시,2022-06,13775538000.0,13704337000.0,10
파주시,2022-05,13886432000.0,14522686000.0,10
파주시,2022-04,14590074000.0,14338925000.0,10
파주시,2022-03,14028256000.0,13641807000.0,10
파주시,2022-02,11999551000.0,11408796000.0,10
파주시,2022-01,13746572000.0,12764176000.0,10
파주시,2021-12,9301899000.0,12034690000.0,10
파주시,2021-11,13931752000.0,11522334000.0,10
파주시,2021-10,9376948000.0,9257105000.0,10
파주시,2021-09,9213851000.0,8969832000.0,10
파주시,2021-08,12692147000.0,12518152000.0,10
파주시,2021-07,11450235000.0,12849305000.0,10
파주시,2021-06,14558150000.0,13409021000.0,10
파주시,2021-05,9704216000.0,9123830000.0,10
파주시,2021-04,11397418000.0,10552774000.0,10
파주시,2021-03,8647682000.0,9175701000.0,10
파주시,2021-02,7111915000.0,6135793000.0,10
파주시,2021-01,7299304000.0,7823883000.0,10
파주시,2020-12,9775350000.0,8328605000.0,10
파주시,2020-11,7968702000.0,7365277000.0,10
파주시,2020-10,7079183000.0,7365647000.0,10
파주시,2020-09,6867186000.0,6330229000.0,10
파주시,2020-08,4218698000.0,4501398000.0,10
파주시,2020-07,5750125000.0,5375859000.0,10
파주시,2020-06,4195053000.0,4004105000.0,10
파주시,2020-05,4291716000.0,3572944000.0,10
파주시,2020-04,3350660000.0,2651275000.0,10
파주시,2020-03,2285789000.0,2056795000.0,10
파주시,2020-02,2167057000.0,1798808000.0,10
파주시,2020-01,1797790000.0,1906166000.0,10
파주시,2019-12,2656670000.0,1731482000.0,6
파주시,2019-11,675609000.0,1398271000.0,6
파주시,2019-10,2352711000.0,1433996000.0,6
파주시,2019-09,986988000.0,899840000.0,6
파주시,2019-08,600001000.0,1221583000.0,6
파주시,2019-07,2143997000.0,945258000.0,6
파주시,2019-06,429033000.0,528784000.0,6
파주시,2019-05,1167228000.0,301540000.0,6
파주시,2019-04,6890000.0,1818000.0,6
파주시,2019-03,,,6
파주시,2019-02,,,6
파주시,2019-01,,,6
평택시,2022-12,21636334000.0,19672070000.0,10
평택시,2022-11,16103290000.0,17519953000.0,10
평택시,2022-10,19950197000.0,18225188000.0,10
평택시,2022-09,17005980000.0,15943508000.0,10
평택시,2022-08,14977848000.0,14305459000.0,10
평택시,2022-07,11760263000.0,12202926000.0,10
평택시,2022-06,11683874000.0,13269544000.0,10
평택시,2022-05,14315845000.0,11451571000.0,10
평택시,2022-04,11765156000.0,11404421000.0,10
평택시,2022-03,10982361000.0,10757632000.0,10
평택시,2022-02,9033998000.0,9197702000.0,10
평택시,2022-01,9764476000.0,10903983000.0,10
평택시,2021-12,9875171000.0,12397512000.0,10
평택시,2021-11,16707639000.0,12470269000.0,10
평택시,2021-10,10059010000.0,10537398000.0,10
평택시,2021-09,10163095000.0,10508493000.0,10
평택시,2021-08,12942062000.0,14401211000.0,10
평택시,2021-07,16583490000.0,17457259000.0,10
평택시,2021-06,21028644000.0,17953087000.0,10
평택시,2021-05,13681523000.0,12335711000.0,10
평택시,2021-04,12591890000.0,11081485000.0,10
평택시,2021-03,8986800000.0,9335443000.0,10
평택시,2021-02,7538562000.0,6025676000.0,10
평택시,2021-01,6897027000.0,7283404000.0,10
평택시,2020-12,8673424000.0,7472808000.0,10
평택시,2020-11,7080197000.0,6311383000.0,10
평택시,2020-10,6098216000.0,5954365000.0,10
평택시,2020-09,6133641000.0,4846441000.0,10
평택시,2020-08,2734758000.0,2905083000.0,10
평택시,2020-07,4149789000.0,3150905000.0,10
평택시,2020-06,2048620000.0,1834371000.0,10
평택시,2020-05,2389156000.0,1768949000.0,10
평택시,2020-04,1419517000.0,577359000.0,10
평택시,2020-03,18000000.0,130667000.0,10
평택시,2020-02,23760000.0,203131000.0,10
평택시,2020-01,59712000.0,502911000.0,10
평택시,2019-12,1193695000.0,627634000.0,6
평택시,2019-11,45750000.0,535821000.0,6
평택시,2019-10,1181750000.0,436006000.0,6
평택시,2019-09,10250000.0,187229000.0,6
평택시,2019-08,49500000.0,502052000.0,6
평택시,2019-07,1115500000.0,482140000.0,6
평택시,2019-06,111500000.0,356028000.0,6
평택시,2019-05,820000000.0,252245000.0,6
평택시,2019-04,,,6
평택시,2019-03,,,6
평택시,2019-02,,,6
평택시,2019-01,,,6
포천시,2022-12,3377323000.0,3561196000.0,10
포천시,2022-11,3068367000.0,4282908000.0,10
포천시,2022-10,5061465000.0,3688048000.0,10
포천시,2022-09,2993851000.0,4504862000.0,10
포천시,2022-08,5000235000.0,4558697000.0,10
포천시,2022-07,4443943000.0,6458853000.0,10
포천시,2022-06,8086484000.0,3702657000.0,10
포천시,2022-05,3166739000.0,3278396000.0,10
포천시,2022-04,3136989000.0,3195020000.0,10
포천시,2022-03,3311030000.0,2864602000.0,10
포천시,2022-02,2346056000.0,2691847000.0,10
포천시,2022-01,2669430000.0,3768320000.0,10
포천시,2021-12,2612414000.0,3477715000.0,10
포천시,2021-11,4000225000.0,2434066000.0,10
포천시,2021-10,1770297000.0,1899034000.0,10
포천시,2021-09,1723514000.0,1699169000.0,10
포천시,2021-08,2377141000.0,2320398000.0,10
포천시,2021-07,2327945000.0,2613264000.0,10
포천시,2021-06,3140607000.0,3144509000.0,10
포천시,2021-05,2701165000.0,2523209000.0,10
포천시,2021-04,2449031000.0,2220440000.0,10
포천시,2021-03,1394455000.0,1642931000.0,10
포천시,2021-02,1493885000.0,945795000.0,10
포천시,2021-01,1471569000.0,1517904000.0,10
포천시,2020-12,1754615000.0,1574625000.0,10
포천시,2020-11,1684121000.0,1573200000.0,10
포천시,2020-10,1795602000.0,1899871000.0,10
포천시,2020-09,1980494000.0,1830414000.0,10
포천시,2020-08,1234382000.0,1229009000.0,10
포천시,2020-07,954505000.0,1351650000.0,10
포천시,2020-06,1371460000.0,898748000.0,10
포천시,2020-05,1032405000.0,844934000.0,10
포천시,2020-04,719502000.0,484425000.0,10
포천시,2020-03,253516000.0,315689000.0,10
포천시,2020-02,402926000.0,222777000.0,10
포천시,2020-01,148661000.0,243880000.0,10
포천시,2019-12,472949000.0,243033000.0,6
포천시,2019-11,48250000.0,178419000.0,6
포천시,2019-10,357000000.0,157369000.0,6
포천시,2019-09,43250000.0,95035000.0,6
포천시,2019-08,46250000.0,220038000.0,6
포천시,2019-07,346750000.0,106925000.0,6
포천시,2019-06,89250000.0,133021000.0,6
포천시,2019-05,277750000.0,86810000.0,6
포천시,2019-04,15000000.0,82000.0,6
포천시,2019-03,,,6
포천시,2019-02,,,6
포천시,2019-01,,,6
하남시,2022-12,6725929000.0,11347566000.0,10
하남시,2022-11,15319472000.0,18956314000.0,10
하남시,2022-10,24568182000.0,22506305000.0,10
하남시,2022-09,27537465000.0,20984856000.0,10
하남시,2022-08,13357060000.0,15198873000.0,10
하남시,2022-07,15747796000.0,17792625000.0,10
하남시,2022-06,16283405000.0,19528480000.0,10
하남시,2022-05,27086752000.0,24481135000.0,10
하남시,2022-04,22600737000.0,21020908000.0,10
하남시,2022-03,11195207000.0,17341245000.0,10
하남시,2022-02,21998381000.0,19230644000.0,10
하남시,2022-01,18781248000.0,20083773000.0,10
하남시,2021-12,15399628000.0,20204296000.0,10
하남시,2021-11,23558168000.0,19040971000.0,10
하남시,2021-10,13164005000.0,14264915000.0,10
하남시,2021-09,29580878000.0,14071268000.0,10
하남시,2021-08,6614516000.0,8159576000.0,10
하남시,2021-07,10090753000.0,11165096000.0,10
하남시,2021-06,12333237000.0,13706501000.0,10
하남시,2021-05,11646402000.0,13880948000.0,10
하남시,2021-04,14045307000.0,14721749000.0,10
하남시,2021-03,11568615000.0,14295567000.0,10
하남시,2021-02,14783500000.0,10857874000.0,10
하남시,2021-01,16786656000.0,12087623000.0,10
하남시,2020-12,7453124000.0,8355784000.0,10
하남시,2020-11,8547934000.0,9778813000.0,10
하남시,2020-10,7841706000.0,11015434000.0,10
하남시,2020-09,13978351000.0,12461378000.0,10
하남시,2020-08,7072406000.0,10085827000.0,10
하남시,2020-07,11668179000.0,10907893000.0,10
하남시,2020-06,12286334000.0,8112187000.0,10
하남시,2020-05,7519662000.0,6550214000.0,10
하남시,2020-04,6654288000.0,5686143000.0,10
하남시,2020-03,8309745000.0,4702156000.0,10
하남시,2020-02,4428066000.0,3175335000.0,10
하남시,2020-01,3964313000.0,3047035000.0,10
하남시,2019-12,1969308000.0,2230556000.0,6
하남시,2019-11,1338598000.0,2414000000.0,6
하남시,2019-10,3819018000.0,2596121000.0,6
하남시,2019-09,2798078000.0,2010501000.0,6
하남시,2019-08,924288000.0,1503751000.0,6
하남시,2019-07,1621539000.0,1872651000.0,6
하남시,2019-06,1759139000.0,1478470000.0,6
하남시,2019-05,2415632000.0,430476000.0,6
하남시,2019-04,13630000.0,1788000.0,6
하남시,2019-03,,,6
하남시,2019-02,,,6
하남시,2019-01,,,6
화성시,2022-12,44546249000.0,37550453000.0,10
화성시,2022-11,38054887000.0,35992147000.0,10
화성시,2022-10,40644628000.0,36969273000.0,10
화성시,2022-09,44803542000.0,35060747000.0,10
화성시,2022-08,24110738000.0,28903270000.0,10
화성시,2022-07,30719648000.0,31505473000.0,10
화성시,2022-06,34990824000.0,31881947000.0,10
화성시,2022-05,32093325000.0,33836629000.0,10
화성시,2022-04,33664107000.0,33892120000.0,10
화성시,2022-03,32470775000.0,34372158000.0,10
화성시,2022-02,28636816000.0,30433897000.0,10
화성시,2022-01,28712208000.0,36845004000.0,10
화성시,2021-12,42716295000.0,38923883000.0,10
화성시,2021-11,46982348000.0,32149156000.0,10
화성시,2021-10,20030709000.0,18683834000.0,10
화성시,2021-09,18197369000.0,15704594000.0,10
화성시,2021-08,20265063000.0,20791228000.0,10
화성시,2021-07,21854551000.0,25453330000.0,10
화성시,2021-06,38556252000.0,36664280000.0,10
화성시,2021-05,26955815000.0,27578227000.0,10
화성시,2021-04,27897920000.0,27898856000.0,10
화성시,2021-03,23369241000.0,27216871000.0,10
화성시,2021-02,18016255000.0,20192514000.0,10
화성시,2021-01,32845088000.0,31312763000.0,10
화성시,2020-12,34410971000.0,30464911000.0,10
화성시,2020-11,32921849000.0,30837628000.0,10
화성시,2020-10,30489486000.0,32642111000.0,10
화성시,2020-09,34415969000.0,31935295000.0,10
화성시,2020-08,23911858000.0,25833815000.0,10
화성시,2020-07,24704398000.0,29835477000.0,10
화성시,2020-06,22661074000.0,25500594000.0,10
화성시,2020-05,16092276000.0,24029352000.0,10
화성시,2020-04,56389896000.0,25435004000.0,10
화성시,2020-03,5668442000.0,5210973000.0,10
화성시,2020-02,5105491000.0,4422914000.0,10
화성시,2020-01,5430627000.0,4142140000.0,10
화성시,2019-12,3634851000.0,3154866000.0,6
화성시,2019-11,2196869000.0,3284905000.0,6
화성시,2019-10,3227898000.0,3274822000.0,6
화성시,2019-09,4333736000.0,3048618000.0,6
화성시,2019-08,2986215000.0,3157737000.0,6
화성시,2019-07,3966870000.0,2868233000.0,6
화성시,2019-06,1224297000.0,2110885000.0,6
화성시,2019-05,4449088000.0,1392631000.0,6
화성시,2019-04,1476982000.0,204210000.0,6
화성시,2019-03,,,6
화성시,2019-02,,,6
화성시,2019-01,,,6
가평군,2023-01,3140000000.0,3540000000.0,10
가평군,2023-02,3032000000.0,3092000000.0,10
가평군,2023-03,4284000000.0,3609000000.0,7
가평군,2023-04,3668000000.0,4057000000.0,7
가평군,2023-05,5064000000.0,3785000000.0,7
가평군,2023-06,4197000000.0,4043000000.0,7
가평군,2023-07,2682000000.0,2536000000.0,7
가평군,2023-08,3631000000.0,2392000000.0,7
가평군,2023-09,3113000000.0,2376000000.0,10
가평군,2023-10,2596000000.0,2335000000.0,7
가평군,2023-11,2368000000.0,2187000000.0,7
가평군,2023-12,4051000000.0,2140000000.0,7
고양시,2023-01,1610000000.0,6951000000.0,10
고양시,2023-02,11680000000.0,9746000000.0,10
고양시,2023-03,13370000000.0,11819000000.0,7
고양시,2023-04,13576000000.0,12364000000.0,7
고양시,2023-05,11006000000.0,12514000000.0,7
고양시,2023-06,10175000000.0,11714000000.0,7
고양시,2023-07,14686000000.0,11992000000.0,7
고양시,2023-08,11057000000.0,11989000000.0,7
고양시,2023-09,10500000000.0,11022000000.0,10
고양시,2023-10,13499000000.0,11696000000.0,7
고양시,2023-11,14389000000.0,12450000000.0,7
고양시,2023-12,15768000000.0,12994000000.0,7
과천시,2023-01,5704000000.0,4197000000.0,10
과천시,2023-02,2626000000.0,3594000000.0,10
과천시,2023-03,2933000000.0,3561000000.0,7
과천시,2023-04,2935000000.0,3181000000.0,7
과천시,2023-05,2940000000.0,3146000000.0,7
과천시,2023-06,2746000000.0,2940000000.0,7
과천시,2023-07,2897000000.0,2832000000.0,7
과천시,2023-08,2638000000.0,2771000000.0,7
과천시,2023-09,5776000000.0,3535000000.0,10
과천시,2023-10,3604000000.0,3738000000.0,7
과천시,2023-11,3332000000.0,3538000000.0,7
과천시,2023-12,3660000000.0,3712000000.0,7
광명시,2023-01,17080000000.0,12541000000.0,10
광명시,2023-02,9573000000.0,11621000000.0,10
광명시,2023-03,18333000000.0,13846000000.0,7
광명시,2023-04,15752000000.0,17141000000.0,7
광명시,2023-05,18861000000.0,17427000000.0,7
광명시,2023-06,10419000000.0,14039000000.0,7
광명시,2023-07,9721000000.0,11928000000.0,7
광명시,2023-08,8529000000.0,10113000000.0,7
광명시,2023-09,16970000000.0,12756000000.0,10
광명시,2023-10,8983000000.0,11292000000.0,7
광명시,2023-11,9298000000.0,9898000000.0,7
광명시,2023-12,2100000000.0,5453000000.0,7
광주시,2023-01,26982000000.0,23709000000.0,10
광주시,2023-02,12312000000.0,17690000000.0,10
광주시,2023-03,16317000000.0,18922000000.0,7
광주시,2023-04,16112000000.0,17603000000.0,7
광주시,2023-05,17582000000.0,16384000000.0,7
광주시,2023-06,9267000000.0,6642000000.0,7
광주시,2023-07,15317000000.0,14254000000.0,7
광주시,2023-08,15239000000.0,14372000000.0,7
광주시,2023-09,11394000000.0,8828000000.0,10
광주시,2023-10,12414000000.0,10128000000.0,7
광주시,2023-11,17709000000.0,17731000000.0,7
광주시,2023-12,12936000000.0,10317000000.0,7
구리시,2023-01,11045000000.0,9239000000.0,10
구리시,2023-02,4726000000.0,5914000000.0,10
구리시,2023-03,6468000000.0,7903000000.0,7
구리시,2023-04,6415000000.0,7266000000.0,7
구리시,2023-05,15132000000.0,9300000000.0,7
구리시,2023-06,4649000000.0,7367000000.0,7
구리시,2023-07,6336000000.0,7712000000.0,7
구리시,2023-08,5675000000.0,6597000000.0,7
구리시,2023-09,14831000000.0,8557000000.0,10
구리시,2023-10,10079000000.0,9019000000.0,7
구리시,2023-11,4394000000.0,7730000000.0,7
구리시,2023-12,5998000000.0,7811000000.0,7
군포시,2023-01,17910000000.0,15187000000.0,10
군포시,2023-02,5408000000.0,9314000000.0,10
군포시,2023-03,6140000000.0,7520000000.0,7
군포시,2023-04,11202000000.0,9883000000.0,7
군포시,2023-05,10575000000.0,10521000000.0,7
군포시,2023-06,9909000000.0,10070000000.0,7
군포시,2023-07,12145000000.0,11034000000.0,7
군포시,2023-08,10295000000.0,11126000000.0,7
군포시,2023-09,13090000000.0,9386000000.0,10
군포시,2023-10,8270000000.0,9571000000.0,7
군포시,2023-11,8125000000.0,8968000000.0,7
군포시,2023-12,8678000000.0,9180000000.0,7
김포시,2023-01,14882000000.0,21775000000.0,10
김포시,2023-02,10589000000.0,15272000000.0,10
김포시,2023-03,11448000000.0,13784000000.0,7
김포시,2023-04,13871000000.0,12927000000.0,7
김포시,2023-05,12333000000.0,11383000000.0,7
김포시,2023-06,10570000000.0,10606000000.0,7
김포시,2023-07,11564000000.0,10489000000.0,7
김포시,2023-08,12540000000.0,10011000000.0,7
김포시,2023-09,17092000000.0,14398000000.0,10
김포시,2023-10,11750000000.0,13489000000.0,7
김포시,2023-11,11452000000.0,12226000000.0,7
김포시,2023-12,15186000000.0,13775000000.0,7
남양주시,2023-01,22319000000.0,22258000000.0,10
남양주시,2023-02,17637000000.0,19402000000.0,10
남양주시,2023-03,21246000000.0,21134000000.0,7
남양주시,2023-04,21941000000.0,20681000000.0,7
남양주시,2023-05,21124000000.0,22074000000.0,7
남양주시,2023-06,20639000000.0,20589000000.0,7
남양주시,2023-07,21278000000.0,20539000000.0,7
남양주시,2023-08,19229000000.0,19842000000.0,7
남양주시,2023-09,26877000000.0,22147000000.0,10
남양주시,2023-10,19986000000.0,21814000000.0,7
남양주시,2023-11,19598000000.0,20048000000.0,7
남양주시,2023-12,20541000000.0,20013000000.0,7
동두천시,2023-01,2254000000.0,2398000000.0,10
동두천시,2023-02,1395000000.0,1639000000.0,10
동두천시,2023-03,1649000000.0,1821000000.0,7
동두천시,2023-04,1896000000.0,1789000000.0,7
동두천시,2023-05,2347000000.0,1746000000.0,7
동두천시,2023-06,2176000000.0,2104000000.0,7
동두천시,2023-07,2205000000.0,1969000000.0,7
동두천시,2023-08,2318000000.0,1956000000.0,7
동두천시,2023-09,2529000000.0,2415000000.0,10
동두천시,2023-10,2263000000.0,2027000000.0,7
동두천시,2023-11,2101000000.0,1886000000.0,7
동두천시,2023-12,2001000000.0,1701000000.0,7
부천시,2023-01,25458000000.0,27740000000.0,10
부천시,2023-02,18752000000.0,22548000000.0,10
부천시,2023-03,22423000000.0,23428000000.0,7
부천시,2023-04,21644000000.0,22090000000.0,7
부천시,2023-05,19693000000.0,21539000000.0,7
부천시,2023-06,18856000000.0,19710000000.0,7
부천시,2023-07,21689000000.0,20233000000.0,7
부천시,2023-08,17928000000.0,18851000000.0,7
부천시,2023-09,25577000000.0,21362000000.0,10
부천시,2023-10,22233000000.0,22068000000.0,7
부천시,2023-11,19752000000.0,20288000000.0,7
부천시,2023-12,37986000000.0,25737000000.0,7
성남시,2023-01,46294000000.0,23994000000.0,10
성남시,2023-02,24008000000.0,29861000000.0,10
성남시,2023-03,25388000000.0,30652000000.0,7
성남시,2023-04,25554000000.0,27830000000.0,7
성남시,2023-05,23551000000.0,27933000000.0,7
성남시,2023-06,22632000000.0,24298000000.0,7
성남시,2023-07,22424000000.0,23273000000.0,7
성남시,2023-08,22172000000.0,24038000000.0,7
성남시,2023-09,60072000000.0,28467000000.0,10
성남시,2023-10,24148000000.0,28087000000.0,7
성남시,2023-11,21039000000.0,34381000000.0,7
성남시,2023-12,23175000000.0,26395000000.0,7
수원시,2023-01,32494000000.0,31358000000.0,10
수원시,2023-02,20810000000.0,30491000000.0,10
수원시,2023-03,25857000000.0,28007000000.0,7
수원시,2023-04,25954000000.0,27098000000.0,7
수원시,2023-05,25435000000.0,25104000000.0,7
수원시,2023-06,22087000000.0,22457000000.0,7
수원시,2023-07,31491000000.0,26522000000.0,7
수원시,2023-08,24897000000.0,23769000000.0,7
수원시,2023-09,42298000000.0,25866000000.0,10
수원시,2023-10,25010000000.0,25466000000.0,7
수원시,2023-11,27993000000.0,27835000000.0,7
수원시,2023-12,23361000000.0,28271000000.0,7
시흥시,2023-01,28471000000.0,26818000000.0,10
시흥시,2023-02,18436000000.0,22655000000.0,10
시흥시,2023-03,21183000000.0,23505000000.0,7
시흥시,2023-04,21479000000.0,22319000000.0,7
시흥시,2023-05,21805000000.0,22165000000.0,7
시흥시,2023-06,18962000000.0,19439000000.0,7
시흥시,2023-07,20224000000.0,20879000000.0,7
시흥시,2023-08,21217000000.0,21009000000.0,7
시흥시,2023-09,31468000000.0,22058000000.0,10
시흥시,2023-10,17371000000.0,20906000000.0,7
시흥시,2023-11,17821000000.0,20183000000.0,7
시흥시,2023-12,28515000000.0,25205000000.0,7
안산시,2023-01,17983000000.0,14799000000.0,10
안산시,2023-02,12004000000.0,13227000000.0,10
안산시,2023-03,13204000000.0,13531000000.0,7
안산시,2023-04,14035000000.0,13392000000.0,7
안산시,2023-05,16533000000.0,15489000000.0,7
안산시,2023-06,14751000000.0,15044000000.0,7
안산시,2023-07,16346000000.0,15466000000.0,7
안산시,2023-08,14463000000.0,14440000000.0,7
안산시,2023-09,19042000000.0,15874000000.0,10
안산시,2023-10,14577000000.0,16033000000.0,7
안산시,2023-11,14004000000.0,15119000000.0,7
안산시,2023-12,22403000000.0,18021000000.0,7
안성시,2023-01,8461000000.0,6384000000.0,10
안성시,2023-02,3880000000.0,4786000000.0,10
안성시,2023-03,8461000000.0,6787000000.0,7
안성시,2023-04,11606000000.0,9067000000.0,7
안성시,2023-05,6364000000.0,9217000000.0,7
안성시,2023-06,6417000000.0,7264000000.0,7
안성시,2023-07,5841000000.0,6485000000.0,7
안성시,2023-08,9015000000.0,9015000000.0,7
안성시,2023-09,5365000000.0,7008000000.0,10
안성시,2023-10,5974000000.0,6412000000.0,7
안성시,2023-11,4607000000.0,5509000000.0,7
안성시,2023-12,8836000000.0,6844000000.0,7
안양시,2023-01,22863000000.0,20567000000.0,10
안양시,2023-02,14409000000.0,17652000000.0,10
안양시,2023-03,28665000000.0,22863000000.0,7
안양시,2023-04,26263000000.0,26476000000.0,7
안양시,2023-05,27256000000.0,26026000000.0,7
안양시,2023-06,22927000000.0,19569000000.0,7
안양시,2023-07,23800000000.0,27780000000.0,7
안양시,2023-08,22103000000.0,22903000000.0,7
안양시,2023-09,24548000000.0,22277000000.0,10
안양시,2023-10,17974000000.0,21221000000.0,7
안양시,2023-11,17618000000.0,19654000000.0,7
안양시,2023-12,18707000000.0,18620000000.0,7
양주시,2023-01,7642000000.0,6704000000.0,10
양주시,2023-02,3450000000.0,5066000000.0,10
양주시,2023-03,7440000000.0,6626000000.0,7
양주시,2023-04,6989000000.0,6916000000.0,7
양주시,2023-05,8043000000.0,7726000000.0,7
양주시,2023-06,6599000000.0,7241000000.0,7
양주시,2023-07,7744000000.0,7306000000.0,7
양주시,2023-08,1811000000.0,3955000000.0,7
양주시,2023-09,7636000000.0,2534000000.0,10
양주시,2023-10,7806000000.0,7192000000.0,7
양주시,2023-11,4153000000.0,6430000000.0,7
양주시,2023-12,6327000000.0,6190000000.0,7
양평군,2023-01,6442000000.0,7080000000.0,10
양평군,2023-02,4524000000.0,5369000000.0,10
양평군,2023-03,4940000000.0,5401000000.0,7
양평군,2023-04,4962000000.0,5133000000.0,7
양평군,2023-05,4958000000.0,5126000000.0,7
양평군,2023-06,8899000000.0,6505000000.0,7
양평군,2023-07,5925000000.0,7019000000.0,7
양평군,2023-08,5609000000.0,6156000000.0,7
양평군,2023-09,8076000000.0,4975000000.0,10
양평군,2023-10,5223000000.0,6917000000.0,7
양평군,2023-11,5666000000.0,6077000000.0,7
양평군,2023-12,8847000000.0,6865000000.0,7
여주시,2023-01,5965000000.0,4622000000.0,10
여주시,2023-02,3100000000.0,3601000000.0,10
여주시,2023-03,3833000000.0,4291000000.0,7
여주시,2023-04,4000000000.0,4117000000.0,7
여주시,2023-05,6703000000.0,3517000000.0,7
여주시,2023-06,7135000000.0,4646000000.0,7
여주시,2023-07,4672000000.0,4653000000.0,7
여주시,2023-08,8141000000.0,4763000000.0,7
여주시,2023-09,3656000000.0,3567000000.0,10
여주시,2023-10,3671000000.0,3593000000.0,7
여주시,2023-11,3607000000.0,3530000000.0,7
여주시,2023-12,7749000000.0,3889000000.0,7
연천군,2023-01,1410000000.0,2036000000.0,10
연천군,2023-02,1386000000.0,1533000000.0,10
연천군,2023-03,3188000000.0,2390000000.0,7
연천군,2023-04,1984000000.0,2165000000.0,7
연천군,2023-05,3180000000.0,2840000000.0,7
연천군,2023-06,1952000000.0,2215000000.0,7
연천군,2023-07,2050000000.0,2132000000.0,7
연천군,2023-08,3173000000.0,2534000000.0,7
연천군,2023-09,1824000000.0,1262000000.0,10
연천군,2023-10,1965000000.0,1265000000.0,7
연천군,2023-11,1819000000.0,1197000000.0,7
연천군,2023-12,3142000000.0,1228000000.0,7
오산시,2023-01,6574000000.0,6001000000.0,10
오산시,2023-02,3590000000.0,4906000000.0,10
오산시,2023-03,4538000000.0,4980000000.0,7
오산시,2023-04,4570000000.0,4861000000.0,7
오산시,2023-05,4329000000.0,4819000000.0,7
오산시,2023-06,6681000000.0,5094000000.0,7
오산시,2023-07,7187000000.0,5516000000.0,7
오산시,2023-08,5768000000.0,5428000000.0,7
오산시,2023-09,5724000000.0,5619000000.0,10
오산시,2023-10,6286000000.0,5638000000.0,7
오산시,2023-11,6043000000.0,5303000000.0,7
오산시,2023-12,5907000000.0,5392000000.0,7
용인시,2023-01,30756000000.0,28917000000.0,10
용인시,2023-02,19537000000.0,24438000000.0,10
용인시,2023-03,24606000000.0,26149000000.0,7
용인시,2023-04,26687000000.0,25694000000.0,7
용인시,2023-05,22008000000.0,25190000000.0,7
용인시,2023-06,24576000000.0,24691000000.0,7
용인시,2023-07,23891000000.0,23725000000.0,7
용인시,2023-08,19780000000.0,21780000000.0,7
용인시,2023-09,51549000000.0,28716000000.0,10
