노선,방향,명칭,시간,총합계,1종,2종,3종,4종,5종,6종,7종,8종,9종,10종,11종,12종
남해선(순천부산),부산,김해졸음쉼터,04:00-05:00,7,4,0,1,1,0,0,1,0,0,0,0,0
남해선(순천부산),부산,김해졸음쉼터,05:00-06:00,14,6,1,3,1,1,0,1,0,0,1,0,0
남해선(순천부산),부산,김해졸음쉼터,06:00-07:00,18,9,1,5,2,0,0,0,0,0,0,0,1
남해선(순천부산),부산,북창원졸음쉼터,07:00-08:00,23,7,1,9,3,3,0,0,0,0,0,0,0
남해선(순천부산),부산,북창원졸음쉼터,08:00-09:00,28,17,1,9,0,1,0,0,0,0,0,0,0
남해선(순천부산),부산,북창원졸음쉼터,09:00-10:00,39,26,0,11,2,0,0,0,0,0,0,0,0
남해선(순천부산),부산,북창원졸음쉼터,10:00-11:00,34,22,1,7,2,2,0,0,0,0,0,0,0
남해선(순천부산),부산,북창원졸음쉼터,11:00-12:00,35,26,0,7,2,0,0,0,0,0,0,0,0
남해선(순천부산),부산,북창원졸음쉼터,12:00-13:00,45,29,0,10,3,0,0,3,0,0,0,0,0
남해선(순천부산),부산,북창원졸음쉼터,13:00-14:00,42,34,0,5,0,1,1,1,0,0,0,0,0
남해선(순천부산),부산,북창원졸음쉼터,14:00-15:00,34,28,0,3,0,1,0,2,0,0,0,0,0
남해선(순천부산),부산,북창원졸음쉼터,15:00-16:00,37,29,0,7,1,0,0,0,0,0,0,0,0
남해선(순천부산),부산,북창원졸음쉼터,16:00-17:00,52,41,0,8,1,1,0,1,0,0,0,0,0
남해선(순천부산),부산,북창원졸음쉼터,17:00-18:00,49,38,0,10,1,0,0,0,0,0,0,0,0
남해선(순천부산),부산,북창원졸음쉼터,18:00-19:00,38,35,0,3,0,0,0,0,0,0,0,0,0
남해선(순천부산),부산,북창원졸음쉼터,19:00-20:00,32,29,0,2,0,1,0,0,0,0,0,0,0
남해선(순천부산),부산,북창원졸음쉼터,20:00-21:00,25,21,0,1,1,1,0,0,0,0,1,0,0
남해선(순천부산),부산,북창원졸음쉼터,21:00-22:00,21,18,0,1,0,2,0,0,0,0,0,0,0
남해선(순천부산),부산,북창원졸음쉼터,22:00-23:00,16,13,0,1,1,1,0,0,0,0,0,0,0
남해선(순천부산),부산,북창원졸음쉼터,23:00-24:00,10,7,0,0,1,2,0,0,0,0,0,0,0
남해선(순천부산),부산,북창원졸음쉼터,00:00-01:00,6,3,0,1,2,0,0,0,0,0,0,0,0
남해선(순천부산),부산,북창원졸음쉼터,01:00-02:00,11,7,0,2,0,1,0,0,0,0,0,0,1
남해선(순천부산),부산,북창원졸음쉼터,02:00-03:00,8,7,0,1,0,0,0,0,0,0,0,0,0
남해선(순천부산),부산,북창원졸음쉼터,03:00-04:00,5,3,0,1,0,0,1,0,0,0,0,0,0
남해선(순천부산),부산,북창원졸음쉼터,04:00-05:00,7,1,0,2,1,2,0,1,0,0,0,0,0
남해선(순천부산),부산,북창원졸음쉼터,05:00-06:00,6,3,0,1,1,0,1,0,0,0,0,0,0
남해선(순천부산),부산,북창원졸음쉼터,06:00-07:00,26,12,0,10,3,0,1,0,0,0,0,0,0
남해선(순천부산),부산,진례졸음쉼터,07:00-08:00,18,7,0,2,2,4,2,0,0,0,1,0,0
남해선(순천부산),부산,진례졸음쉼터,08:00-09:00,47,18,0,12,10,3,1,2,0,0,0,0,1
남해선(순천부산),부산,진례졸음쉼터,09:00-10:00,51,21,0,18,7,1,1,0,0,0,3,0,0
남해선(순천부산),부산,진례졸음쉼터,10:00-11:00,32,10,1,10,7,1,0,1,0,0,0,0,2
남해선(순천부산),부산,진례졸음쉼터,11:00-12:00,39,15,0,12,2,4,2,1,0,0,2,0,1
남해선(순천부산),부산,진례졸음쉼터,12:00-13:00,50,27,0,12,6,2,0,3,0,0,0,0,0
남해선(순천부산),부산,진례졸음쉼터,13:00-14:00,54,19,0,16,9,5,0,2,0,0,3,0,0
남해선(순천부산),부산,진례졸음쉼터,14:00-15:00,53,28,0,9,9,2,0,0,0,0,5,0,0
남해선(순천부산),부산,진례졸음쉼터,15:00-16:00,68,33,0,18,6,5,1,1,0,0,1,0,3
남해선(순천부산),부산,진례졸음쉼터,16:00-17:00,62,33,0,10,8,4,1,1,0,0,2,0,3
남해선(순천부산),부산,진례졸음쉼터,17:00-18:00,39,28,0,6,3,0,0,0,0,0,0,0,2
남해선(순천부산),부산,진례졸음쉼터,18:00-19:00,39,29,0,3,1,1,0,1,0,0,2,0,2
남해선(순천부산),부산,진례졸음쉼터,19:00-20:00,26,20,0,3,1,0,1,0,0,0,1,0,0
남해선(순천부산),부산,진례졸음쉼터,20:00-21:00,30,21,0,3,1,1,0,1,0,0,2,0,1
남해선(순천부산),부산,진례졸음쉼터,21:00-22:00,14,7,0,2,0,1,1,0,0,0,1,0,2
남해선(순천부산),부산,진례졸음쉼터,22:00-23:00,14,2,0,0,0,7,0,0,0,0,3,0,2
남해선(순천부산),부산,진례졸음쉼터,23:00-24:00,12,5,0,2,2,2,0,0,0,0,1,0,0
남해선(순천부산),부산,진례졸음쉼터,00:00-01:00,16,8,0,0,1,2,3,1,0,0,1,0,0
남해선(순천부산),부산,진례졸음쉼터,01:00-02:00,7,1,0,1,1,2,0,0,0,0,0,0,2
남해선(순천부산),부산,진례졸음쉼터,02:00-03:00,7,1,0,0,1,1,2,2,0,0,0,0,0
남해선(순천부산),부산,진례졸음쉼터,03:00-04:00,8,5,0,0,0,2,1,0,0,0,0,0,0
남해선(순천부산),부산,진례졸음쉼터,04:00-05:00,11,1,0,0,2,3,1,3,0,0,0,0,1
남해선(순천부산),부산,진례졸음쉼터,05:00-06:00,13,1,0,3,3,3,0,3,0,0,0,0,0
남해선(순천부산),부산,진례졸음쉼터,06:00-07:00,25,9,1,5,3,3,1,3,0,0,0,0,0
남해선(순천부산),순천,진례졸음쉼터,07:00-08:00,32,20,1,7,2,1,0,0,1,0,0,0,0
남해선(순천부산),순천,진례졸음쉼터,08:00-09:00,47,27,1,13,3,1,0,1,0,0,0,0,1
남해선(순천부산),순천,진례졸음쉼터,09:00-10:00,45,27,0,9,1,5,0,2,0,0,1,0,0
남해선(순천부산),순천,진례졸음쉼터,10:00-11:00,58,28,0,16,4,4,1,1,0,0,2,0,2
남해선(순천부산),순천,진례졸음쉼터,11:00-12:00,55,34,0,9,8,2,0,1,0,0,1,0,0
남해선(순천부산),순천,진례졸음쉼터,12:00-13:00,53,26,0,18,2,3,1,1,0,0,2,0,0
남해선(순천부산),순천,진례졸음쉼터,13:00-14:00,49,24,0,15,6,2,0,1,0,0,0,0,1
남해선(순천부산),순천,진례졸음쉼터,14:00-15:00,46,24,0,13,3,4,1,1,0,0,0,0,0
남해선(순천부산),순천,진례졸음쉼터,15:00-16:00,57,26,1,13,8,4,2,1,0,0,2,0,0
남해선(순천부산),순천,진례졸음쉼터,16:00-17:00,44,26,0,10,5,2,0,0,0,0,0,0,1
남해선(순천부산),순천,진례졸음쉼터,17:00-18:00,37,24,1,7,1,3,0,0,0,0,1,0,0
남해선(순천부산),순천,진례졸음쉼터,18:00-19:00,21,11,0,3,4,2,0,0,0,0,1,0,0
남해선(순천부산),순천,진례졸음쉼터,19:00-20:00,22,16,0,1,0,3,1,1,0,0,0,0,0
남해선(순천부산),순천,진례졸음쉼터,20:00-21:00,14,12,0,0,0,0,0,0,0,0,2,0,0
남해선(순천부산),순천,진례졸음쉼터,21:00-22:00,17,10,0,2,0,0,1,1,0,0,1,0,2
남해선(순천부산),순천,진례졸음쉼터,22:00-23:00,12,7,0,1,1,0,0,0,0,0,2,0,1
남해선(순천부산),순천,진례졸음쉼터,23:00-24:00,9,5,1,1,1,0,0,0,0,0,1,0,0
남해선(순천부산),순천,진례졸음쉼터,00:00-01:00,5,2,0,1,0,1,0,0,0,0,0,0,1
남해선(순천부산),순천,진례졸음쉼터,01:00-02:00,5,2,0,0,0,1,0,0,0,0,1,0,1
남해선(순천부산),순천,진례졸음쉼터,02:00-03:00,4,2,0,1,0,1,0,0,0,0,0,0,0
남해선(순천부산),순천,진례졸음쉼터,03:00-04:00,4,1,0,1,0,1,0,1,0,0,0,0,0
남해선(순천부산),순천,진례졸음쉼터,04:00-05:00,10,3,0,1,0,2,1,0,0,0,3,0,0
남해선(순천부산),순천,진례졸음쉼터,05:00-06:00,16,7,0,5,1,1,0,0,0,0,2,0,0
남해선(순천부산),순천,진례졸음쉼터,06:00-07:00,14,11,0,1,1,0,0,0,0,0,1,0,0
남해선(순천부산),순천,곤양졸음쉼터,07:00-08:00,20,10,0,1,3,1,0,3,0,0,0,0,2
남해선(순천부산),순천,곤양졸음쉼터,08:00-09:00,18,9,0,7,1,0,1,0,0,0,0,0,0
남해선(순천부산),순천,곤양졸음쉼터,09:00-10:00,42,22,0,7,4,2,0,4,0,0,2,0,1
남해선(순천부산),순천,곤양졸음쉼터,10:00-11:00,39,28,0,6,1,1,2,0,0,0,0,0,1
남해선(순천부산),순천,곤양졸음쉼터,11:00-12:00,38,20,0,10,2,0,1,1,0,0,4,0,0
남해선(순천부산),순천,곤양졸음쉼터,12:00-13:00,37,25,0,2,3,3,0,4,0,0,0,0,0
남해선(순천부산),순천,곤양졸음쉼터,13:00-14:00,41,27,0,8,1,1,0,2,0,0,2,0,0
남해선(순천부산),순천,곤양졸음쉼터,14:00-15:00,26,17,0,2,1,0,0,2,0,0,2,0,2
남해선(순천부산),순천,곤양졸음쉼터,15:00-16:00,14,9,0,2,0,2,0,1,0,0,0,0,0
남해선(순천부산),순천,곤양졸음쉼터,16:00-17:00,25,20,0,3,0,0,0,0,0,0,0,0,2
남해선(순천부산),순천,곤양졸음쉼터,17:00-18:00,18,13,0,2,0,0,1,1,0,0,1,0,0
남해선(순천부산),순천,곤양졸음쉼터,18:00-19:00,14,8,0,2,1,2,0,1,0,0,0,0,0
남해선(순천부산),순천,곤양졸음쉼터,19:00-20:00,7,6,0,0,0,0,0,0,0,0,0,0,1
남해선(순천부산),순천,곤양졸음쉼터,20:00-21:00,11,7,0,0,3,0,1,0,0,0,0,0,0
남해선(순천부산),순천,곤양졸음쉼터,21:00-22:00,4,2,0,0,0,1,0,0,0,0,0,0,1
남해선(순천부산),순천,곤양졸음쉼터,22:00-23:00,11,9,0,0,0,2,0,0,0,0,0,0,0
남해선(순천부산),순천,곤양졸음쉼터,23:00-24:00,4,3,0,1,0,0,0,0,0,0,0,0,0
남해선(순천부산),순천,곤양졸음쉼터,00:00-01:00,3,1,0,0,0,2,0,0,0,0,0,0,0
남해선(순천부산),순천,곤양졸음쉼터,01:00-02:00,3,1,0,0,0,1,0,1,0,0,0,0,0
남해선(순천부산),순천,곤양졸음쉼터,02:00-03:00,3,1,0,0,0,0,0,0,0,0,2,0,0
남해선(순천부산),순천,곤양졸음쉼터,03:00-04:00,2,0,0,1,0,0,0,1,0,0,0,0,0
남해선(순천부산),순천,곤양졸음쉼터,04:00-05:00,2,0,0,1,0,0,0,0,0,0,1,0,0
남해선(순천부산),순천,곤양졸음쉼터,05:00-06:00,13,3,0,2,2,3,0,1,0,0,2,0,0
남해선(순천부산),순천,곤양졸음쉼터,06:00-07:00,9,5,0,2,1,1,0,0,0,0,0,0,0
남해안선(영암순천),영암,벌교졸음쉼터,07:00-08:00,13,10,0,1,2,0,0,0,0,0,0,0,0
남해안선(영암순천),영암,벌교졸음쉼터,08:00-09:00,20,15,0,3,2,0,0,0,0,0,0,0,0
남해안선(영암순천),영암,벌교졸음쉼터,09:00-10:00,27,21,1,3,0,0,1,0,0,0,1,0,0
남해안선(영암순천),영암,벌교졸음쉼터,10:00-11:00,36,29,1,6,0,0,0,0,0,0,0,0,0
남해안선(영암순천),영암,벌교졸음쉼터,11:00-12:00,32,27,0,5,0,0,0,0,0,0,0,0,0
남해안선(영암순천),영암,벌교졸음쉼터,12:00-13:00,33,22,1,8,1,1,0,0,0,0,0,0,0
남해안선(영암순천),영암,벌교졸음쉼터,13:00-14:00,32,21,0,8,3,0,0,0,0,0,0,0,0
남해안선(영암순천),영암,벌교졸음쉼터,14:00-15:00,28,21,0,5,1,1,0,0,0,0,0,0,0
남해안선(영암순천),영암,벌교졸음쉼터,15:00-16:00,21,16,0,5,0,0,0,0,0,0,0,0,0
남해안선(영암순천),영암,벌교졸음쉼터,16:00-17:00,24,21,0,3,0,0,0,0,0,0,0,0,0
남해안선(영암순천),영암,벌교졸음쉼터,17:00-18:00,17,13,1,3,0,0,0,0,0,0,0,0,0
남해안선(영암순천),영암,벌교졸음쉼터,18:00-19:00,22,18,0,4,0,0,0,0,0,0,0,0,0
남해안선(영암순천),영암,벌교졸음쉼터,19:00-20:00,5,4,0,1,0,0,0,0,0,0,0,0,0
남해안선(영암순천),영암,벌교졸음쉼터,20:00-21:00,5,3,0,1,0,1,0,0,0,0,0,0,0
남해안선(영암순천),영암,벌교졸음쉼터,21:00-22:00,2,2,0,0,0,0,0,0,0,0,0,0,0
남해안선(영암순천),영암,벌교졸음쉼터,22:00-23:00,4,2,0,1,0,1,0,0,0,0,0,0,0
남해안선(영암순천),영암,벌교졸음쉼터,23:00-24:00,9,7,0,0,0,1,1,0,0,0,0,0,0
남해안선(영암순천),영암,벌교졸음쉼터,00:00-01:00,5,4,0,0,0,1,0,0,0,0,0,0,0
남해안선(영암순천),영암,벌교졸음쉼터,01:00-02:00,1,1,0,0,0,0,0,0,0,0,0,0,0
남해안선(영암순천),영암,벌교졸음쉼터,02:00-03:00,2,2,0,0,0,0,0,0,0,0,0,0,0
남해안선(영암순천),영암,벌교졸음쉼터,03:00-04:00,4,2,0,1,0,1,0,0,0,0,0,0,0
남해안선(영암순천),영암,벌교졸음쉼터,04:00-05:00,3,0,0,2,1,0,0,0,0,0,0,0,0
남해안선(영암순천),영암,벌교졸음쉼터,05:00-06:00,6,4,0,2,0,0,0,0,0,0,0,0,0
남해안선(영암순천),영암,벌교졸음쉼터,06:00-07:00,12,9,0,1,1,0,0,1,0,0,0,0,0
남해안선(영암순천),순천,강진졸음쉼터,07:00-08:00,3,1,0,0,1,0,0,1,0,0,0,0,0
남해안선(영암순천),순천,강진졸음쉼터,08:00-09:00,7,3,0,4,0,0,0,0,0,0,0,0,0
남해안선(영암순천),순천,강진졸음쉼터,09:00-10:00,15,10,0,3,1,0,0,1,0,0,0,0,0
남해안선(영암순천),순천,강진졸음쉼터,10:00-11:00,9,6,0,2,0,0,0,1,0,0,0,0,0
남해안선(영암순천),순천,강진졸음쉼터,11:00-12:00,8,5,0,2,0,0,1,0,0,0,0,0,0
남해안선(영암순천),순천,강진졸음쉼터,12:00-13:00,11,5,0,3,0,0,1,1,1,0,0,0,0
남해안선(영암순천),순천,강진졸음쉼터,13:00-14:00,6,5,0,1,0,0,0,0,0,0,0,0,0
남해안선(영암순천),순천,강진졸음쉼터,14:00-15:00,17,13,0,2,1,0,0,1,0,0,0,0,0
남해안선(영암순천),순천,강진졸음쉼터,15:00-16:00,8,4,1,3,0,0,0,0,0,0,0,0,0
남해안선(영암순천),순천,강진졸음쉼터,16:00-17:00,15,12,0,3,0,0,0,0,0,0,0,0,0
남해안선(영암순천),순천,강진졸음쉼터,17:00-18:00,7,4,0,1,0,2,0,0,0,0,0,0,0
남해안선(영암순천),순천,강진졸음쉼터,18:00-19:00,8,6,0,0,1,1,0,0,0,0,0,0,0
남해안선(영암순천),순천,강진졸음쉼터,19:00-20:00,7,7,0,0,0,0,0,0,0,0,0,0,0
남해안선(영암순천),순천,강진졸음쉼터,20:00-21:00,5,2,0,2,0,0,1,0,0,0,0,0,0
남해안선(영암순천),순천,강진졸음쉼터,21:00-22:00,5,2,0,2,0,0,0,1,0,0,0,0,0
남해안선(영암순천),순천,강진졸음쉼터,22:00-23:00,3,3,0,0,0,0,0,0,0,0,0,0,0
남해안선(영암순천),순천,강진졸음쉼터,23:00-24:00,0,0,0,0,0,0,0,0,0,0,0,0,0
남해안선(영암순천),순천,강진졸음쉼터,00:00-01:00,0,0,0,0,0,0,0,0,0,0,0,0,0
남해안선(영암순천),순천,강진졸음쉼터,01:00-02:00,1,1,0,0,0,0,0,0,0,0,0,0,0
남해안선(영암순천),순천,강진졸음쉼터,02:00-03:00,0,0,0,0,0,0,0,0,0,0,0,0,0
남해안선(영암순천),순천,강진졸음쉼터,03:00-04:00,1,1,0,0,0,0,0,0,0,0,0,0,0
남해안선(영암순천),순천,강진졸음쉼터,04:00-05:00,6,4,0,1,0,0,0,1,0,0,0,0,0
남해안선(영암순천),순천,강진졸음쉼터,05:00-06:00,1,0,0,0,1,0,0,0,0,0,0,0,0
남해안선(영암순천),순천,강진졸음쉼터,06:00-07:00,6,3,0,3,0,0,0,0,0,0,0,0,0
당진영덕선(당진대전),대전,금남졸음쉼터,07:00-08:00,8,1,0,4,2,0,1,0,0,0,0,0,0
당진영덕선(당진대전),대전,금남졸음쉼터,08:00-09:00,18,11,0,5,1,1,0,0,0,0,0,0,0
당진영덕선(당진대전),대전,금남졸음쉼터,09:00-10:00,17,12,0,4,1,0,0,0,0,0,0,0,0
당진영덕선(당진대전),대전,금남졸음쉼터,10:00-11:00,22,19,0,2,1,0,0,0,0,0,0,0,0
당진영덕선(당진대전),대전,금남졸음쉼터,11:00-12:00,23,18,0,4,0,0,1,0,0,0,0,0,0
당진영덕선(당진대전),대전,금남졸음쉼터,12:00-13:00,26,19,0,3,0,1,1,0,0,0,2,0,0
당진영덕선(당진대전),대전,금남졸음쉼터,13:00-14:00,34,31,0,3,0,0,0,0,0,0,0,0,0
당진영덕선(당진대전),대전,금남졸음쉼터,14:00-15:00,27,24,0,3,0,0,0,0,0,0,0,0,0
당진영덕선(당진대전),대전,금남졸음쉼터,15:00-16:00,32,26,1,4,1,0,0,0,0,0,0,0,0
당진영덕선(당진대전),대전,금남졸음쉼터,16:00-17:00,32,23,0,9,0,0,0,0,0,0,0,0,0
당진영덕선(당진대전),대전,금남졸음쉼터,17:00-18:00,35,31,0,3,0,0,0,1,0,0,0,0,0
당진영덕선(당진대전),대전,금남졸음쉼터,18:00-19:00,26,24,0,1,0,0,1,0,0,0,0,0,0
당진영덕선(당진대전),대전,금남졸음쉼터,19:00-20:00,15,12,0,2,0,0,0,1,0,0,0,0,0
당진영덕선(당진대전),대전,금남졸음쉼터,20:00-21:00,12,11,0,0,0,1,0,0,0,0,0,0,0
당진영덕선(당진대전),대전,금남졸음쉼터,21:00-22:00,9,8,1,0,0,0,0,0,0,0,0,0,0
당진영덕선(당진대전),대전,금남졸음쉼터,22:00-23:00,4,4,0,0,0,0,0,0,0,0,0,0,0
당진영덕선(당진대전),대전,금남졸음쉼터,23:00-24:00,4,3,0,1,0,0,0,0,0,0,0,0,0
당진영덕선(당진대전),대전,금남졸음쉼터,00:00-01:00,2,1,0,0,0,0,1,0,0,0,0,0,0
당진영덕선(당진대전),대전,금남졸음쉼터,01:00-02:00,1,0,0,0,0,1,0,0,0,0,0,0,0
당진영덕선(당진대전),대전,금남졸음쉼터,02:00-03:00,3,1,0,0,0,0,0,0,1,0,1,0,0
당진영덕선(당진대전),대전,금남졸음쉼터,03:00-04:00,2,2,0,0,0,0,0,0,0,0,0,0,0
당진영덕선(당진대전),대전,금남졸음쉼터,04:00-05:00,2,0,0,1,0,0,0,0,0,0,1,0,0
당진영덕선(당진대전),대전,금남졸음쉼터,05:00-06:00,2,1,0,1,0,0,0,0,0,0,0,0,0
당진영덕선(당진대전),대전,금남졸음쉼터,06:00-07:00,6,4,0,2,0,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,탄부졸음쉼터,07:00-08:00,15,11,0,3,0,0,1,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,탄부졸음쉼터,08:00-09:00,22,15,1,4,2,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,탄부졸음쉼터,09:00-10:00,11,9,1,0,1,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,탄부졸음쉼터,10:00-11:00,33,31,0,1,1,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,탄부졸음쉼터,11:00-12:00,21,17,0,2,0,1,0,1,0,0,0,0,0
당진영덕선(청주영덕),영덕,탄부졸음쉼터,12:00-13:00,17,10,0,3,1,3,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,탄부졸음쉼터,13:00-14:00,41,36,0,3,0,2,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,탄부졸음쉼터,14:00-15:00,24,16,0,7,0,1,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,탄부졸음쉼터,15:00-16:00,27,24,0,2,0,1,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,탄부졸음쉼터,16:00-17:00,16,15,0,1,0,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,탄부졸음쉼터,17:00-18:00,25,18,0,6,0,1,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,탄부졸음쉼터,18:00-19:00,14,8,0,5,1,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,탄부졸음쉼터,19:00-20:00,17,14,0,3,0,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,탄부졸음쉼터,20:00-21:00,11,9,0,1,1,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,탄부졸음쉼터,21:00-22:00,11,10,0,0,0,0,0,0,0,0,1,0,0
당진영덕선(청주영덕),영덕,탄부졸음쉼터,22:00-23:00,13,11,0,0,2,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,탄부졸음쉼터,23:00-24:00,9,5,0,3,1,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,탄부졸음쉼터,00:00-01:00,5,5,0,0,0,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,탄부졸음쉼터,01:00-02:00,4,3,0,0,0,0,1,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,탄부졸음쉼터,02:00-03:00,1,1,0,0,0,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,탄부졸음쉼터,03:00-04:00,5,2,0,2,0,0,0,1,0,0,0,0,0
당진영덕선(청주영덕),영덕,탄부졸음쉼터,04:00-05:00,5,3,0,1,1,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,탄부졸음쉼터,05:00-06:00,10,6,0,2,2,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,탄부졸음쉼터,06:00-07:00,7,5,0,2,0,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),청주,상주졸음쉼터,07:00-08:00,17,11,0,2,2,0,1,0,0,0,0,0,1
당진영덕선(청주영덕),청주,상주졸음쉼터,08:00-09:00,14,11,0,1,2,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),청주,상주졸음쉼터,09:00-10:00,23,13,1,6,1,2,0,0,0,0,0,0,0
당진영덕선(청주영덕),청주,상주졸음쉼터,10:00-11:00,26,19,0,4,2,0,0,0,0,0,1,0,0
당진영덕선(청주영덕),청주,상주졸음쉼터,11:00-12:00,28,21,0,4,2,0,1,0,0,0,0,0,0
당진영덕선(청주영덕),청주,상주졸음쉼터,12:00-13:00,27,17,0,5,2,0,2,1,0,0,0,0,0
당진영덕선(청주영덕),청주,상주졸음쉼터,13:00-14:00,39,27,0,6,3,2,0,1,0,0,0,0,0
당진영덕선(청주영덕),청주,상주졸음쉼터,14:00-15:00,25,17,1,4,1,1,0,1,0,0,0,0,0
당진영덕선(청주영덕),청주,상주졸음쉼터,15:00-16:00,29,22,0,7,0,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),청주,상주졸음쉼터,16:00-17:00,30,26,0,4,0,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),청주,상주졸음쉼터,17:00-18:00,30,21,0,7,0,2,0,0,0,0,0,0,0
당진영덕선(청주영덕),청주,상주졸음쉼터,18:00-19:00,24,17,0,4,3,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),청주,상주졸음쉼터,19:00-20:00,13,11,0,1,0,1,0,0,0,0,0,0,0
당진영덕선(청주영덕),청주,상주졸음쉼터,20:00-21:00,17,11,0,2,0,2,0,2,0,0,0,0,0
당진영덕선(청주영덕),청주,상주졸음쉼터,21:00-22:00,9,6,0,1,0,2,0,0,0,0,0,0,0
당진영덕선(청주영덕),청주,상주졸음쉼터,22:00-23:00,14,8,0,3,2,1,0,0,0,0,0,0,0
당진영덕선(청주영덕),청주,상주졸음쉼터,23:00-24:00,14,8,0,0,2,4,0,0,0,0,0,0,0
당진영덕선(청주영덕),청주,상주졸음쉼터,00:00-01:00,7,5,0,0,1,1,0,0,0,0,0,0,0
당진영덕선(청주영덕),청주,상주졸음쉼터,01:00-02:00,7,2,0,1,2,1,0,0,0,0,0,0,1
당진영덕선(청주영덕),청주,상주졸음쉼터,02:00-03:00,1,1,0,0,0,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),청주,상주졸음쉼터,03:00-04:00,4,2,0,0,0,1,0,0,0,0,0,0,1
당진영덕선(청주영덕),청주,상주졸음쉼터,04:00-05:00,5,1,0,1,0,1,1,0,0,0,1,0,0
당진영덕선(청주영덕),청주,상주졸음쉼터,05:00-06:00,10,3,0,3,1,1,0,0,0,0,0,0,2
당진영덕선(청주영덕),청주,상주졸음쉼터,06:00-07:00,9,4,0,4,0,0,0,0,0,0,0,0,1
당진영덕선(청주영덕),영덕,상주졸음쉼터,07:00-08:00,26,20,0,6,0,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,상주졸음쉼터,08:00-09:00,19,16,0,2,1,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,상주졸음쉼터,09:00-10:00,23,14,0,8,1,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,상주졸음쉼터,10:00-11:00,22,17,0,5,0,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,상주졸음쉼터,11:00-12:00,27,17,0,7,2,0,1,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,상주졸음쉼터,12:00-13:00,22,16,0,3,1,1,0,1,0,0,0,0,0
당진영덕선(청주영덕),영덕,상주졸음쉼터,13:00-14:00,46,39,0,6,1,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,상주졸음쉼터,14:00-15:00,42,33,0,8,1,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,상주졸음쉼터,15:00-16:00,35,26,0,6,1,0,0,1,0,0,0,0,1
당진영덕선(청주영덕),영덕,상주졸음쉼터,16:00-17:00,30,26,0,4,0,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,상주졸음쉼터,17:00-18:00,24,21,0,1,2,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,상주졸음쉼터,18:00-19:00,12,10,0,2,0,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,상주졸음쉼터,19:00-20:00,15,11,0,2,1,0,0,1,0,0,0,0,0
당진영덕선(청주영덕),영덕,상주졸음쉼터,20:00-21:00,14,11,0,3,0,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,상주졸음쉼터,21:00-22:00,11,8,0,1,2,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,상주졸음쉼터,22:00-23:00,9,7,0,1,1,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,상주졸음쉼터,23:00-24:00,8,5,0,2,0,0,0,1,0,0,0,0,0
당진영덕선(청주영덕),영덕,상주졸음쉼터,00:00-01:00,8,7,0,0,1,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,상주졸음쉼터,01:00-02:00,1,0,0,0,1,0,0,0,0,0,0,0,0
당진영덕선(청주영덕),영덕,상주졸음쉼터,02:00-03:00,3,0,0,1,1,1,0,0,0,0,0,0,0
