노선,방향,명칭,시간,총합계,1종,2종,3종,4종,5종,6종,7종,8종,9종,10종,11종,12종
서해안선,서울,서김제,20:00-21:00,12,10,0,1,0,0,1,0,0,0,0,0,0
서해안선,서울,서김제,21:00-22:00,6,4,0,1,0,0,1,0,0,0,0,0,0
서해안선,서울,서김제,22:00-23:00,3,1,0,2,0,0,0,0,0,0,0,0,0
서해안선,서울,서김제,23:00-24:00,4,2,0,0,1,1,0,0,0,0,0,0,0
서해안선,서울,서김제,00:00-01:00,3,1,0,1,1,0,0,0,0,0,0,0,0
서해안선,서울,서김제,01:00-02:00,4,3,0,0,0,1,0,0,0,0,0,0,0
서해안선,서울,서김제,02:00-03:00,5,3,0,0,0,2,0,0,0,0,0,0,0
서해안선,서울,서김제,03:00-04:00,2,2,0,0,0,0,0,0,0,0,0,0,0
서해안선,서울,서김제,04:00-05:00,5,3,0,2,0,0,0,0,0,0,0,0,0
서해안선,서울,서김제,05:00-06:00,3,1,0,1,0,1,0,0,0,0,0,0,0
서해안선,서울,서김제,06:00-07:00,8,3,0,3,0,0,1,0,0,0,1,0,0
서해안선,목포,춘장대,07:00-08:00,7,3,1,3,0,0,0,0,0,0,0,0,0
서해안선,목포,춘장대,08:00-09:00,6,4,0,1,1,0,0,0,0,0,0,0,0
서해안선,목포,춘장대,09:00-10:00,9,3,0,3,1,0,0,1,0,1,0,0,0
서해안선,목포,춘장대,10:00-11:00,16,11,0,4,1,0,0,0,0,0,0,0,0
서해안선,목포,춘장대,11:00-12:00,9,6,0,2,0,0,1,0,0,0,0,0,0
서해안선,목포,춘장대,12:00-13:00,8,5,0,1,0,0,2,0,0,0,0,0,0
서해안선,목포,춘장대,13:00-14:00,17,11,0,3,3,0,0,0,0,0,0,0,0
서해안선,목포,춘장대,14:00-15:00,11,9,0,0,2,0,0,0,0,0,0,0,0
서해안선,목포,춘장대,15:00-16:00,12,12,0,0,0,0,0,0,0,0,0,0,0
서해안선,목포,춘장대,16:00-17:00,17,14,0,3,0,0,0,0,0,0,0,0,0
서해안선,목포,춘장대,17:00-18:00,8,7,0,1,0,0,0,0,0,0,0,0,0
서해안선,목포,춘장대,18:00-19:00,12,12,0,0,0,0,0,0,0,0,0,0,0
서해안선,목포,춘장대,19:00-20:00,4,4,0,0,0,0,0,0,0,0,0,0,0
서해안선,목포,춘장대,20:00-21:00,8,8,0,0,0,0,0,0,0,0,0,0,0
서해안선,목포,춘장대,21:00-22:00,5,2,0,1,1,1,0,0,0,0,0,0,0
서해안선,목포,춘장대,22:00-23:00,2,1,0,0,0,0,1,0,0,0,0,0,0
서해안선,목포,춘장대,23:00-24:00,3,2,0,1,0,0,0,0,0,0,0,0,0
서해안선,목포,춘장대,00:00-01:00,3,3,0,0,0,0,0,0,0,0,0,0,0
서해안선,목포,춘장대,01:00-02:00,5,3,0,1,0,0,1,0,0,0,0,0,0
서해안선,목포,춘장대,02:00-03:00,1,0,0,0,0,1,0,0,0,0,0,0,0
서해안선,목포,춘장대,03:00-04:00,1,1,0,0,0,0,0,0,0,0,0,0,0
서해안선,목포,춘장대,04:00-05:00,1,1,0,0,0,0,0,0,0,0,0,0,0
서해안선,목포,춘장대,05:00-06:00,0,0,0,0,0,0,0,0,0,0,0,0,0
서해안선,목포,춘장대,06:00-07:00,1,1,0,0,0,0,0,0,0,0,0,0,0
서해안선,서울,춘장대,07:00-08:00,14,10,0,3,0,1,0,0,0,0,0,0,0
서해안선,서울,춘장대,08:00-09:00,14,12,0,2,0,0,0,0,0,0,0,0,0
서해안선,서울,춘장대,09:00-10:00,16,9,0,6,1,0,0,0,0,0,0,0,0
서해안선,서울,춘장대,10:00-11:00,21,18,0,2,0,0,0,0,0,0,0,0,1
서해안선,서울,춘장대,11:00-12:00,24,16,0,7,0,0,0,0,0,0,1,0,0
서해안선,서울,춘장대,12:00-13:00,29,20,0,5,4,0,0,0,0,0,0,0,0
서해안선,서울,춘장대,13:00-14:00,34,26,0,6,1,0,0,0,0,0,1,0,0
서해안선,서울,춘장대,14:00-15:00,30,23,0,2,0,2,1,2,0,0,0,0,0
서해안선,서울,춘장대,15:00-16:00,35,30,0,3,0,1,1,0,0,0,0,0,0
서해안선,서울,춘장대,16:00-17:00,19,18,0,1,0,0,0,0,0,0,0,0,0
서해안선,서울,춘장대,17:00-18:00,21,19,0,1,0,1,0,0,0,0,0,0,0
서해안선,서울,춘장대,18:00-19:00,15,11,0,3,0,1,0,0,0,0,0,0,0
서해안선,서울,춘장대,19:00-20:00,9,8,0,1,0,0,0,0,0,0,0,0,0
서해안선,서울,춘장대,20:00-21:00,8,5,0,2,0,1,0,0,0,0,0,0,0
서해안선,서울,춘장대,21:00-22:00,10,8,0,2,0,0,0,0,0,0,0,0,0
서해안선,서울,춘장대,22:00-23:00,3,3,0,0,0,0,0,0,0,0,0,0,0
서해안선,서울,춘장대,23:00-24:00,8,7,0,1,0,0,0,0,0,0,0,0,0
서해안선,서울,춘장대,00:00-01:00,6,5,0,0,1,0,0,0,0,0,0,0,0
서해안선,서울,춘장대,01:00-02:00,5,4,0,1,0,0,0,0,0,0,0,0,0
서해안선,서울,춘장대,02:00-03:00,7,5,0,0,1,1,0,0,0,0,0,0,0
서해안선,서울,춘장대,03:00-04:00,12,9,0,1,2,0,0,0,0,0,0,0,0
서해안선,서울,춘장대,04:00-05:00,6,4,0,1,0,0,0,0,0,0,1,0,0
서해안선,서울,춘장대,05:00-06:00,2,2,0,0,0,0,0,0,0,0,0,0,0
서해안선,서울,춘장대,06:00-07:00,13,9,1,2,0,0,1,0,0,0,0,0,0
서해안선,목포,서천,07:00-08:00,8,6,0,2,0,0,0,0,0,0,0,0,0
서해안선,목포,서천,08:00-09:00,5,4,0,0,0,0,1,0,0,0,0,0,0
서해안선,목포,서천,09:00-10:00,10,8,0,0,1,0,0,0,0,0,1,0,0
서해안선,목포,서천,10:00-11:00,12,8,0,1,2,0,1,0,0,0,0,0,0
서해안선,목포,서천,11:00-12:00,8,6,0,2,0,0,0,0,0,0,0,0,0
서해안선,목포,서천,12:00-13:00,7,5,0,2,0,0,0,0,0,0,0,0,0
서해안선,목포,서천,13:00-14:00,10,7,0,2,0,0,0,1,0,0,0,0,0
서해안선,목포,서천,14:00-15:00,18,12,0,3,3,0,0,0,0,0,0,0,0
서해안선,목포,서천,15:00-16:00,20,16,0,4,0,0,0,0,0,0,0,0,0
서해안선,목포,서천,16:00-17:00,13,8,0,3,1,1,0,0,0,0,0,0,0
서해안선,목포,서천,17:00-18:00,17,12,0,3,2,0,0,0,0,0,0,0,0
서해안선,목포,서천,18:00-19:00,8,5,0,2,1,0,0,0,0,0,0,0,0
서해안선,목포,서천,19:00-20:00,7,5,0,1,0,1,0,0,0,0,0,0,0
서해안선,목포,서천,20:00-21:00,11,10,0,1,0,0,0,0,0,0,0,0,0
서해안선,목포,서천,21:00-22:00,4,1,0,1,1,1,0,0,0,0,0,0,0
서해안선,목포,서천,22:00-23:00,2,1,0,0,0,1,0,0,0,0,0,0,0
서해안선,목포,서천,23:00-24:00,2,2,0,0,0,0,0,0,0,0,0,0,0
서해안선,목포,서천,00:00-01:00,2,1,0,0,0,1,0,0,0,0,0,0,0
서해안선,목포,서천,01:00-02:00,2,1,0,0,0,0,0,1,0,0,0,0,0
서해안선,목포,서천,02:00-03:00,2,1,0,0,0,1,0,0,0,0,0,0,0
서해안선,목포,서천,03:00-04:00,1,0,0,0,0,1,0,0,0,0,0,0,0
서해안선,목포,서천,04:00-05:00,3,0,0,0,3,0,0,0,0,0,0,0,0
서해안선,목포,서천,05:00-06:00,5,3,0,1,0,1,0,0,0,0,0,0,0
서해안선,목포,서천,06:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0
서해안선,서울,서천,07:00-08:00,5,2,0,3,0,0,0,0,0,0,0,0,0
서해안선,서울,서천,08:00-09:00,7,5,0,1,0,1,0,0,0,0,0,0,0
서해안선,서울,서천,09:00-10:00,8,7,0,0,1,0,0,0,0,0,0,0,0
서해안선,서울,서천,10:00-11:00,6,5,0,0,1,0,0,0,0,0,0,0,0
서해안선,서울,서천,11:00-12:00,6,2,0,2,0,2,0,0,0,0,0,0,0
서해안선,서울,서천,12:00-13:00,6,5,0,0,1,0,0,0,0,0,0,0,0
서해안선,서울,서천,13:00-14:00,11,10,0,0,0,0,0,1,0,0,0,0,0
서해안선,서울,서천,14:00-15:00,9,8,0,0,1,0,0,0,0,0,0,0,0
서해안선,서울,서천,15:00-16:00,13,13,0,0,0,0,0,0,0,0,0,0,0
서해안선,서울,서천,16:00-17:00,12,10,0,2,0,0,0,0,0,0,0,0,0
서해안선,서울,서천,17:00-18:00,11,8,0,3,0,0,0,0,0,0,0,0,0
서해안선,서울,서천,18:00-19:00,7,2,0,2,2,1,0,0,0,0,0,0,0
서해안선,서울,서천,19:00-20:00,7,5,0,1,1,0,0,0,0,0,0,0,0
서해안선,서울,서천,20:00-21:00,7,5,0,0,1,1,0,0,0,0,0,0,0
서해안선,서울,서천,21:00-22:00,4,4,0,0,0,0,0,0,0,0,0,0,0
서해안선,서울,서천,22:00-23:00,1,1,0,0,0,0,0,0,0,0,0,0,0
서해안선,서울,서천,23:00-24:00,2,1,0,1,0,0,0,0,0,0,0,0,0
서해안선,서울,서천,00:00-01:00,2,1,0,1,0,0,0,0,0,0,0,0,0
서해안선,서울,서천,01:00-02:00,1,0,0,0,1,0,0,0,0,0,0,0,0
서해안선,서울,서천,02:00-03:00,1,1,0,0,0,0,0,0,0,0,0,0,0
서해안선,서울,서천,03:00-04:00,3,2,0,1,0,0,0,0,0,0,0,0,0
서해안선,서울,서천,04:00-05:00,3,2,0,1,0,0,0,0,0,0,0,0,0
서해안선,서울,서천,05:00-06:00,2,0,0,0,0,0,0,1,0,0,0,1,0
서해안선,서울,서천,06:00-07:00,2,1,0,0,0,0,0,1,0,0,0,0,0
수도권제1순환선,판교-일산,김포,07:00-08:00,70,49,1,13,2,3,1,1,0,0,0,0,0
수도권제1순환선,판교-일산,김포,08:00-09:00,101,70,2,20,5,3,0,0,0,0,1,0,0
수도권제1순환선,판교-일산,김포,09:00-10:00,112,85,1,16,6,2,1,1,0,0,0,0,0
수도권제1순환선,판교-일산,김포,10:00-11:00,105,76,1,17,5,3,1,1,0,0,1,0,0
수도권제1순환선,판교-일산,김포,11:00-12:00,112,72,2,29,2,4,0,1,0,0,1,0,1
수도권제1순환선,판교-일산,김포,12:00-13:00,126,86,1,28,5,3,0,1,0,0,1,0,1
수도권제1순환선,판교-일산,김포,13:00-14:00,165,114,1,38,8,2,1,1,0,0,0,0,0
수도권제1순환선,판교-일산,김포,14:00-15:00,142,106,2,22,6,1,4,1,0,0,0,0,0
수도권제1순환선,판교-일산,김포,15:00-16:00,165,113,1,42,4,1,1,2,0,0,1,0,0
수도권제1순환선,판교-일산,김포,16:00-17:00,141,105,3,25,3,2,1,2,0,0,0,0,0
수도권제1순환선,판교-일산,김포,17:00-18:00,137,110,1,21,4,0,0,0,0,0,0,0,1
수도권제1순환선,판교-일산,김포,18:00-19:00,108,90,2,12,0,1,1,2,0,0,0,0,0
수도권제1순환선,판교-일산,김포,19:00-20:00,105,89,0,12,3,0,1,0,0,0,0,0,0
수도권제1순환선,판교-일산,김포,20:00-21:00,78,67,1,6,1,2,0,0,0,0,1,0,0
수도권제1순환선,판교-일산,김포,21:00-22:00,63,51,3,4,2,2,0,0,0,0,1,0,0
수도권제1순환선,판교-일산,김포,22:00-23:00,29,21,2,2,0,1,0,1,0,0,2,0,0
수도권제1순환선,판교-일산,김포,23:00-24:00,17,8,1,2,2,2,0,1,0,0,1,0,0
수도권제1순환선,판교-일산,김포,00:00-01:00,12,3,1,3,2,2,0,0,0,0,1,0,0
수도권제1순환선,판교-일산,김포,01:00-02:00,8,5,0,0,0,1,0,0,0,0,1,0,1
수도권제1순환선,판교-일산,김포,02:00-03:00,4,2,0,1,0,1,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,김포,03:00-04:00,12,6,0,1,1,1,0,3,0,0,0,0,0
수도권제1순환선,판교-일산,김포,04:00-05:00,14,5,0,3,1,3,1,0,0,0,0,0,1
수도권제1순환선,판교-일산,김포,05:00-06:00,30,20,0,4,0,2,1,1,0,0,2,0,0
수도권제1순환선,판교-일산,김포,06:00-07:00,50,30,0,13,4,2,0,1,0,0,0,0,0
수도권제1순환선,판교-구리,김포,07:00-08:00,48,37,0,8,3,0,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,김포,08:00-09:00,80,55,0,13,7,3,2,0,0,0,0,0,0
수도권제1순환선,판교-구리,김포,09:00-10:00,74,46,0,16,8,3,0,0,0,0,1,0,0
수도권제1순환선,판교-구리,김포,10:00-11:00,86,53,0,22,9,1,0,1,0,0,0,0,0
수도권제1순환선,판교-구리,김포,11:00-12:00,77,41,0,26,7,2,1,0,0,0,0,0,0
수도권제1순환선,판교-구리,김포,12:00-13:00,85,49,0,25,7,2,2,0,0,0,0,0,0
수도권제1순환선,판교-구리,김포,13:00-14:00,91,58,0,18,12,3,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,김포,14:00-15:00,112,79,0,27,4,0,1,1,0,0,0,0,0
수도권제1순환선,판교-구리,김포,15:00-16:00,114,85,0,21,6,2,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,김포,16:00-17:00,109,77,0,31,1,0,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,김포,17:00-18:00,328,257,2,53,10,2,1,0,0,0,3,0,0
수도권제1순환선,판교-구리,김포,18:00-19:00,289,235,3,40,7,2,1,1,0,0,0,0,0
수도권제1순환선,판교-구리,김포,19:00-20:00,82,61,0,16,3,2,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,김포,20:00-21:00,64,57,0,4,3,0,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,김포,21:00-22:00,54,46,0,7,0,1,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,김포,22:00-23:00,29,24,0,2,1,1,1,0,0,0,0,0,0
수도권제1순환선,판교-구리,김포,23:00-24:00,17,12,0,2,3,0,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,김포,00:00-01:00,6,3,0,1,1,1,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,김포,01:00-02:00,15,10,0,3,2,0,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,김포,02:00-03:00,9,8,0,1,0,0,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,김포,03:00-04:00,7,3,0,3,1,0,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,김포,04:00-05:00,11,7,0,1,3,0,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,김포,05:00-06:00,21,9,0,6,1,3,1,1,0,0,0,0,0
수도권제1순환선,판교-구리,김포,06:00-07:00,43,30,2,8,3,0,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,시흥,07:00-08:00,15,5,0,4,2,0,3,1,0,0,0,0,0
수도권제1순환선,판교-일산,시흥,08:00-09:00,31,18,0,6,5,0,2,0,0,0,0,0,0
수도권제1순환선,판교-일산,시흥,09:00-10:00,33,19,0,8,2,4,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,시흥,10:00-11:00,37,19,0,11,5,1,1,0,0,0,0,0,0
수도권제1순환선,판교-일산,시흥,11:00-12:00,28,20,0,6,2,0,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,시흥,12:00-13:00,40,21,0,14,4,1,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,시흥,13:00-14:00,61,44,0,11,4,1,1,0,0,0,0,0,0
수도권제1순환선,판교-일산,시흥,14:00-15:00,45,27,0,11,4,3,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,시흥,15:00-16:00,62,40,0,15,5,0,2,0,0,0,0,0,0
수도권제1순환선,판교-일산,시흥,16:00-17:00,53,38,0,11,3,0,1,0,0,0,0,0,0
수도권제1순환선,판교-일산,시흥,17:00-18:00,55,45,1,8,0,1,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,시흥,18:00-19:00,74,63,1,8,2,0,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,시흥,19:00-20:00,60,58,0,2,0,0,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,시흥,20:00-21:00,24,20,0,1,1,1,0,1,0,0,0,0,0
수도권제1순환선,판교-일산,시흥,21:00-22:00,28,22,0,5,1,0,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,시흥,22:00-23:00,18,16,0,0,0,2,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,시흥,23:00-24:00,12,10,0,1,1,0,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,시흥,00:00-01:00,3,1,0,1,1,0,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,시흥,01:00-02:00,6,3,0,1,0,2,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,시흥,02:00-03:00,4,0,0,1,1,1,0,1,0,0,0,0,0
수도권제1순환선,판교-일산,시흥,03:00-04:00,1,0,0,1,0,0,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,시흥,04:00-05:00,2,1,0,1,0,0,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,시흥,05:00-06:00,7,1,0,1,0,3,0,1,0,0,1,0,0
수도권제1순환선,판교-일산,시흥,06:00-07:00,9,1,0,0,3,4,0,0,0,0,0,0,1
수도권제1순환선,판교-구리,시흥,07:00-08:00,13,11,0,2,0,0,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,시흥,08:00-09:00,15,11,0,1,1,1,0,0,0,0,0,0,1
수도권제1순환선,판교-구리,시흥,09:00-10:00,29,19,0,6,1,2,0,0,0,0,0,0,1
수도권제1순환선,판교-구리,시흥,10:00-11:00,23,17,0,3,3,0,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,시흥,11:00-12:00,20,12,0,4,1,2,0,0,0,0,1,0,0
수도권제1순환선,판교-구리,시흥,12:00-13:00,15,10,0,2,1,2,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,시흥,13:00-14:00,16,8,0,3,2,2,1,0,0,0,0,0,0
수도권제1순환선,판교-구리,시흥,14:00-15:00,18,12,0,3,1,2,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,시흥,15:00-16:00,36,24,0,8,1,3,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,시흥,16:00-17:00,24,19,0,5,0,0,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,시흥,17:00-18:00,29,24,0,3,0,1,1,0,0,0,0,0,0
수도권제1순환선,판교-구리,시흥,18:00-19:00,28,23,0,3,0,2,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,시흥,19:00-20:00,14,10,0,3,0,1,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,시흥,20:00-21:00,13,9,0,2,0,0,2,0,0,0,0,0,0
수도권제1순환선,판교-구리,시흥,21:00-22:00,8,7,0,0,0,1,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,시흥,22:00-23:00,4,2,0,0,0,1,1,0,0,0,0,0,0
수도권제1순환선,판교-구리,시흥,23:00-24:00,1,1,0,0,0,0,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,시흥,00:00-01:00,2,1,0,0,0,0,1,0,0,0,0,0,0
수도권제1순환선,판교-구리,시흥,01:00-02:00,1,1,0,0,0,0,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,시흥,02:00-03:00,0,0,0,0,0,0,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,시흥,03:00-04:00,4,1,0,1,1,0,1,0,0,0,0,0,0
수도권제1순환선,판교-구리,시흥,04:00-05:00,1,0,0,0,0,1,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,시흥,05:00-06:00,9,4,0,3,0,2,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,시흥,06:00-07:00,11,6,0,2,0,1,2,0,0,0,0,0,0
수도권제1순환선,판교-구리,청계,07:00-08:00,447,324,0,66,17,13,14,3,2,0,8,0,0
수도권제1순환선,판교-구리,청계,08:00-09:00,643,491,0,81,24,19,11,7,1,0,9,0,0
수도권제1순환선,판교-구리,청계,09:00-10:00,478,298,0,92,27,21,23,9,0,0,8,0,0
수도권제1순환선,판교-구리,청계,10:00-11:00,377,171,0,103,24,41,18,10,0,0,8,1,1
수도권제1순환선,판교-구리,청계,11:00-12:00,104,48,0,29,12,8,2,0,1,0,3,0,1
수도권제1순환선,판교-구리,청계,12:00-13:00,68,32,0,27,3,4,1,0,0,0,1,0,0
수도권제1순환선,판교-구리,청계,13:00-14:00,61,41,0,13,2,2,2,0,1,0,0,0,0
수도권제1순환선,판교-구리,청계,14:00-15:00,61,37,0,21,0,1,0,0,0,0,2,0,0
수도권제1순환선,판교-구리,청계,15:00-16:00,72,49,0,17,2,4,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,청계,16:00-17:00,62,44,0,16,1,0,0,1,0,0,0,0,0
수도권제1순환선,판교-구리,청계,17:00-18:00,62,53,0,8,1,0,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,청계,18:00-19:00,56,46,0,9,0,1,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,청계,19:00-20:00,39,33,0,4,0,2,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,청계,20:00-21:00,25,15,0,6,0,3,0,0,0,0,1,0,0
수도권제1순환선,판교-구리,청계,21:00-22:00,15,11,0,0,1,2,1,0,0,0,0,0,0
수도권제1순환선,판교-구리,청계,22:00-23:00,16,13,0,2,0,0,0,0,0,0,1,0,0
수도권제1순환선,판교-구리,청계,23:00-24:00,16,12,0,1,0,1,1,0,0,0,1,0,0
수도권제1순환선,판교-구리,청계,00:00-01:00,7,2,0,1,1,3,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,청계,01:00-02:00,11,7,0,2,1,1,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,청계,02:00-03:00,6,2,0,3,0,0,0,1,0,0,0,0,0
수도권제1순환선,판교-구리,청계,03:00-04:00,7,3,0,2,0,1,1,0,0,0,0,0,0
수도권제1순환선,판교-구리,청계,04:00-05:00,12,4,0,3,0,2,0,1,0,0,2,0,0
수도권제1순환선,판교-구리,청계,05:00-06:00,28,11,0,4,0,3,4,4,0,0,2,0,0
수도권제1순환선,판교-구리,청계,06:00-07:00,35,19,0,4,1,5,2,1,0,0,2,0,1
수도권제1순환선,판교-구리,성남,07:00-08:00,116,83,1,25,4,1,2,0,0,0,0,0,0
수도권제1순환선,판교-구리,성남,08:00-09:00,92,71,0,18,1,1,0,1,0,0,0,0,0
수도권제1순환선,판교-구리,성남,09:00-10:00,110,81,0,17,9,2,0,1,0,0,0,0,0
수도권제1순환선,판교-구리,성남,10:00-11:00,140,96,1,31,8,3,0,1,0,0,0,0,0
수도권제1순환선,판교-구리,성남,11:00-12:00,106,67,0,30,2,4,1,1,0,0,0,0,1
수도권제1순환선,판교-구리,성남,12:00-13:00,111,80,0,20,8,3,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,성남,13:00-14:00,121,88,1,25,5,1,0,1,0,0,0,0,0
수도권제1순환선,판교-구리,성남,14:00-15:00,139,94,0,38,2,2,0,2,0,0,1,0,0
수도권제1순환선,판교-구리,성남,15:00-16:00,124,84,0,30,6,1,2,1,0,0,0,0,0
수도권제1순환선,판교-구리,성남,16:00-17:00,134,105,0,24,2,0,3,0,0,0,0,0,0
수도권제1순환선,판교-구리,성남,17:00-18:00,139,111,0,25,1,1,1,0,0,0,0,0,0
수도권제1순환선,판교-구리,성남,18:00-19:00,111,92,0,14,3,1,0,0,0,0,1,0,0
수도권제1순환선,판교-구리,성남,19:00-20:00,78,68,0,6,1,2,0,1,0,0,0,0,0
수도권제1순환선,판교-구리,성남,20:00-21:00,74,65,0,7,0,0,2,0,0,0,0,0,0
수도권제1순환선,판교-구리,성남,21:00-22:00,63,50,0,6,2,4,0,1,0,0,0,0,0
수도권제1순환선,판교-구리,성남,22:00-23:00,42,32,0,4,3,3,0,0,0,0,0,0,0
수도권제1순환선,판교-구리,성남,23:00-24:00,26,20,0,1,3,1,0,0,0,0,1,0,0
수도권제1순환선,판교-구리,성남,00:00-01:00,17,8,0,5,2,1,1,0,0,0,0,0,0
수도권제1순환선,판교-구리,성남,01:00-02:00,13,5,0,3,1,2,1,1,0,0,0,0,0
수도권제1순환선,판교-구리,성남,02:00-03:00,10,5,0,0,1,3,0,0,0,0,1,0,0
수도권제1순환선,판교-구리,성남,03:00-04:00,16,4,0,7,1,1,2,0,0,0,1,0,0
수도권제1순환선,판교-구리,성남,04:00-05:00,24,3,0,9,1,6,3,1,0,0,1,0,0
수도권제1순환선,판교-구리,성남,05:00-06:00,43,23,0,5,4,4,6,1,0,0,0,0,0
수도권제1순환선,판교-구리,성남,06:00-07:00,79,48,0,19,7,3,1,1,0,0,0,0,0
수도권제1순환선,판교-일산,구리남양주,07:00-08:00,40,35,0,4,1,0,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,구리남양주,08:00-09:00,42,38,0,4,0,0,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,구리남양주,09:00-10:00,40,31,0,9,0,0,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,구리남양주,10:00-11:00,37,29,0,8,0,0,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,구리남양주,11:00-12:00,48,36,0,11,1,0,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,구리남양주,12:00-13:00,52,41,0,11,0,0,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,구리남양주,13:00-14:00,51,45,0,6,0,0,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,구리남양주,14:00-15:00,58,44,0,13,1,0,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,구리남양주,15:00-16:00,67,60,0,7,0,0,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,구리남양주,16:00-17:00,50,39,0,10,1,0,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,구리남양주,17:00-18:00,48,39,0,8,1,0,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,구리남양주,18:00-19:00,52,46,0,6,0,0,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,구리남양주,19:00-20:00,41,37,0,2,2,0,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,구리남양주,20:00-21:00,13,10,0,2,0,0,0,1,0,0,0,0,0
수도권제1순환선,판교-일산,구리남양주,21:00-22:00,37,35,0,0,2,0,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,구리남양주,22:00-23:00,5,4,0,1,0,0,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,구리남양주,23:00-24:00,4,2,0,0,1,1,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,구리남양주,00:00-01:00,2,0,0,0,2,0,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,구리남양주,01:00-02:00,5,4,0,0,0,1,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,구리남양주,02:00-03:00,1,1,0,0,0,0,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,구리남양주,03:00-04:00,5,2,0,2,1,0,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,구리남양주,04:00-05:00,3,2,0,1,0,0,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,구리남양주,05:00-06:00,24,23,0,1,0,0,0,0,0,0,0,0,0
수도권제1순환선,판교-일산,구리남양주,06:00-07:00,22,16,0,5,1,0,0,0,0,0,0,0,0
영동선,강릉,적금,07:00-08:00,13,5,0,4,2,2,0,0,0,0,0,0,0
영동선,강릉,적금,08:00-09:00,24,10,0,9,1,2,1,0,0,0,1,0,0
영동선,강릉,적금,09:00-10:00,20,10,0,5,1,3,0,1,0,0,0,0,0
