법정동코드,번,지,사용년월,사용량(KWh)
11400,0229,0036,202501,2411
11400,0229,0036,202502,2713
11400,0229,0036,202503,3866
11400,0229,0036,202504,1957
11400,0229,0036,202505,821
11400,0229,0036,202506,410
11400,0229,0036,202507,245
11400,0229,0036,202508,267
11400,0229,0036,202509,163
11400,0229,0036,202510,152
11400,0229,0036,202511,326
11400,0229,0147,202510,12
11400,0229,0147,202511,47
11400,0229,0167,202501,3059
11400,0229,0167,202502,2512
11400,0229,0167,202503,1344
11400,0229,0167,202504,3267
11400,0229,0167,202505,3214
11400,0229,0167,202506,2795
11400,0229,0167,202507,2164
11400,0229,0167,202508,2256
11400,0229,0167,202509,1644
11400,0229,0167,202510,1854
11400,0229,0167,202511,1913
11400,0253,0006,202501,187355
11400,0253,0006,202502,196367
11400,0253,0006,202503,140925
11400,0253,0006,202504,99371
11400,0253,0006,202505,49530
11400,0253,0006,202506,29500
11400,0253,0006,202507,14343
11400,0253,0006,202508,13063
11400,0253,0006,202509,11479
11400,0253,0006,202510,22401
11400,0253,0006,202511,62273
11400,0253,0095,202501,4729
11400,0253,0095,202502,5862
11400,0253,0095,202503,5764
11400,0253,0095,202504,4812
11400,0253,0095,202505,4258
11400,0253,0095,202506,2900
11400,0253,0095,202507,2304
11400,0253,0095,202508,2059
11400,0253,0095,202509,1877
11400,0253,0095,202510,1854
11400,0253,0095,202511,2403
11400,0253,0096,202501,8741
11400,0253,0096,202502,8303
11400,0253,0096,202503,8405
11400,0253,0096,202504,8444
11400,0253,0096,202505,8247
11400,0253,0096,202506,2035
11400,0253,0096,202507,5631
11400,0253,0096,202508,5419
11400,0253,0096,202509,5959
11400,0253,0096,202510,5597
11400,0253,0096,202511,6612
11400,0253,0097,202501,4965
11400,0253,0097,202502,5106
11400,0253,0097,202503,5363
11400,0253,0097,202504,3527
11400,0253,0097,202505,2863
11400,0253,0097,202506,2608
11400,0253,0097,202507,2583
11400,0253,0097,202508,2547
11400,0253,0097,202509,2915
11400,0253,0097,202510,2461
11400,0253,0097,202511,2694
11400,0253,0099,202501,4776
11400,0253,0099,202502,4812
11400,0253,0099,202503,4126
11400,0253,0099,202504,4305
11400,0253,0099,202505,4927
11400,0253,0099,202506,3860
11400,0253,0099,202507,3769
11400,0253,0099,202508,3454
11400,0253,0099,202509,3709
11400,0253,0099,202510,3533
11400,0253,0099,202511,3802
11400,0253,0101,202501,2435
11400,0253,0101,202502,2347
11400,0253,0101,202503,2464
11400,0253,0101,202504,2453
11400,0253,0101,202505,2358
11400,0253,0101,202506,1310
11400,0253,0101,202507,1280
11400,0253,0101,202508,1233
11400,0253,0101,202509,3242
11400,0253,0101,202510,3172
11400,0253,0101,202511,2391
11400,0253,0102,202501,7047
11400,0253,0102,202502,6487
11400,0253,0102,202503,6012
11400,0253,0102,202504,6652
11400,0253,0102,202505,7825
11400,0253,0102,202506,7322
11400,0253,0102,202507,6609
11400,0253,0102,202508,7175
11400,0253,0102,202509,5563
11400,0253,0102,202510,4897
11400,0253,0102,202511,5819
11400,0253,0103,202501,5106
11400,0253,0103,202502,5025
11400,0253,0103,202503,4350
11400,0253,0103,202504,5520
11400,0253,0103,202505,5338
11400,0253,0103,202506,4070
11400,0253,0103,202507,3723
11400,0253,0103,202508,3314
11400,0253,0103,202509,3102
11400,0253,0103,202510,3125
11400,0253,0103,202511,3615
11400,0253,0104,202501,7329
11400,0253,0104,202502,6853
11400,0253,0104,202503,8441
11400,0253,0104,202504,5260
11400,0253,0104,202505,5291
11400,0253,0104,202506,4363
11400,0253,0104,202507,3944
11400,0253,0104,202508,4489
11400,0253,0104,202509,3813
11400,0253,0104,202510,3533
11400,0253,0104,202511,4326
11400,0253,0105,202501,3717
11400,0253,0105,202502,3456
11400,0253,0105,202503,3819
11400,0253,0105,202504,3998
11400,0253,0105,202505,3930
11400,0253,0105,202506,3193
11400,0253,0105,202507,2676
11400,0253,0105,202508,2524
11400,0253,0105,202509,2612
11400,0253,0105,202510,2624
11400,0253,0105,202511,3067
11400,0253,0106,202501,8153
11400,0253,0106,202502,7797
11400,0253,0106,202503,7156
11400,0253,0106,202504,7289
11400,0253,0106,202505,8036
11400,0253,0106,202506,7229
11400,0253,0106,202507,7248
11400,0253,0106,202508,8978
11400,0253,0106,202509,7731
11400,0253,0106,202510,7043
11400,0253,0106,202511,5633
11400,0253,0108,202501,6305
11400,0253,0108,202502,7100
11400,0253,0108,202503,5682
11400,0253,0108,202504,3467
11400,0253,0108,202505,1806
11400,0253,0108,202506,853
11400,0253,0108,202507,163
11400,0253,0108,202508,151
11400,0253,0108,202509,128
11400,0253,0108,202510,12
11400,0253,0108,202511,2215
11400,0253,0109,202501,18857
11400,0253,0109,202502,18530
11400,0253,0109,202503,17882
11400,0253,0109,202504,17314
11400,0253,0109,202505,18418
11400,0253,0109,202506,14959
11400,0253,0109,202507,13927
11400,0253,0109,202508,13665
11400,0253,0109,202509,15416
11400,0253,0109,202510,13083
11400,0253,0109,202511,11557
11400,0253,0111,202501,4117
11400,0253,0111,202502,4553
11400,0253,0111,202503,4597
11400,0253,0111,202504,4647
11400,0253,0111,202505,4892
11400,0253,0111,202506,4059
11400,0253,0111,202507,3805
11400,0253,0111,202508,3721
11400,0253,0111,202509,4163
11400,0253,0111,202510,3650
11400,0253,0111,202511,4595
11400,0253,0112,202501,929
11400,0253,0112,202502,2100
11400,0253,0112,202503,1415
11400,0253,0112,202504,719
11400,0253,0112,202505,234
11400,0253,0112,202506,176
11400,0253,0112,202507,47
11400,0253,0112,202508,139
11400,0253,0112,202509,47
11400,0253,0112,202510,81
11400,0253,0112,202511,642
11400,0253,0113,202501,1470
11400,0253,0113,202502,1002
11400,0253,0113,202503,1332
11400,0253,0113,202504,1368
11400,0253,0113,202505,1314
11400,0253,0113,202506,1251
11400,0253,0113,202507,1129
11400,0253,0113,202508,919
11400,0253,0113,202509,1189
11400,0253,0113,202510,1038
11400,0253,0113,202511,1283
11400,0253,0114,202501,2894
11400,0253,0114,202502,2890
11400,0253,0114,202503,2452
11400,0253,0114,202504,2736
11400,0253,0114,202505,2604
11400,0253,0114,202506,2012
11400,0253,0114,202507,2432
11400,0253,0114,202508,1837
11400,0253,0115,202501,1153
11400,0253,0115,202502,1710
11400,0253,0115,202503,3183
11400,0253,0115,202504,1286
11400,0253,0115,202505,704
11400,0253,0115,202506,561
11400,0253,0115,202507,524
11400,0253,0115,202508,453
11400,0253,0115,202509,362
11400,0253,0115,202510,420
11400,0253,0115,202511,455
11400,0253,0117,202501,1176
11400,0253,0117,202502,2076
11400,0253,0117,202503,1804
11400,0253,0117,202504,897
11400,0253,0117,202505,376
11400,0253,0117,202506,94
11400,0253,0117,202507,93
11400,0253,0117,202508,105
11400,0253,0117,202509,117
11400,0253,0117,202510,93
11400,0253,0117,202511,164
11400,0253,0122,202501,4094
11400,0253,0122,202502,4022
11400,0253,0122,202503,3784
11400,0253,0122,202504,4093
11400,0253,0122,202505,4611
11400,0253,0122,202506,3930
11400,0253,0122,202507,3293
11400,0253,0122,202508,3815
11400,0253,0122,202509,4011
11400,0253,0122,202510,2997
11400,0253,0122,202511,2694
11400,0253,0127,202501,18997
11400,0253,0127,202502,20241
11400,0253,0127,202503,16044
11400,0253,0127,202504,13824
11400,0253,0127,202505,13268
11400,0253,0127,202506,13449
11400,0253,0127,202507,12031
11400,0253,0127,202508,9907
11400,0253,0127,202509,10796
11400,0253,0127,202510,10458
11400,0253,0127,202511,12127
11400,0253,0128,202501,2670
11400,0253,0128,202502,3656
11400,0253,0128,202503,4609
11400,0253,0128,202504,2890
11400,0253,0128,202505,1760
11400,0253,0128,202506,959
11400,0253,0128,202507,384
11400,0253,0128,202508,303
11400,0253,0128,202509,257
11400,0253,0128,202510,280
11400,0253,0128,202511,583
11400,0253,0132,202501,2529
11400,0253,0132,202502,2736
11400,0253,0132,202503,3124
11400,0253,0132,202504,1463
11400,0253,0132,202505,856
11400,0253,0132,202506,269
11400,0253,0132,202507,116
11400,0253,0132,202508,105
11400,0253,0132,202509,93
11400,0253,0132,202510,82
11400,0253,0132,202511,362
11400,0253,0134,202501,5105
11400,0253,0134,202502,5485
11400,0253,0134,202503,5104
11400,0253,0134,202504,4494
11400,0253,0134,202505,4411
11400,0253,0134,202506,3228
11400,0253,0134,202507,3339
11400,0253,0134,202508,3221
11400,0253,0134,202509,3522
11400,0253,0134,202510,2647
11400,0253,0134,202511,3942
11400,0253,0135,202501,7071
11400,0253,0135,202502,7773
11400,0253,0135,202503,7002
11400,0253,0135,202504,6451
11400,0253,0135,202505,5983
11400,0253,0135,202506,4597
11400,0253,0135,202507,3398
11400,0253,0135,202508,3246
11400,0253,0135,202509,3872
11400,0253,0135,202510,3394
11400,0253,0135,202511,3942
11400,0253,0142,202501,1800
11400,0253,0142,202502,2135
11400,0253,0142,202503,1791
11400,0253,0142,202504,1969
11400,0253,0142,202505,2252
11400,0253,0142,202506,1767
11400,0253,0142,202507,1257
11400,0253,0142,202508,1477
11400,0253,0142,202509,1400
11400,0253,0142,202510,1376
11400,0253,0142,202511,1761
11400,0253,0144,202501,2541
11400,0253,0144,202502,2772
11400,0253,0144,202503,2876
11400,0253,0144,202504,1345
11400,0253,0144,202505,469
11400,0253,0144,202506,409
11400,0253,0144,202507,256
11400,0253,0144,202508,163
11400,0253,0144,202509,81
11400,0253,0144,202510,187
11400,0253,0144,202511,303
11400,0253,0147,202501,2788
11400,0253,0147,202502,3621
11400,0253,0147,202503,2711
11400,0253,0147,202504,2465
11400,0253,0147,202505,2428
11400,0253,0147,202506,327
11400,0253,0147,202507,93
11400,0253,0147,202508,47
11400,0253,0147,202509,12
11400,0253,0147,202510,47
11400,0253,0147,202511,431
11400,0289,0001,202501,4635
11400,0289,0001,202502,5190
11400,0289,0001,202503,5081
11400,0289,0001,202504,3102
11400,0289,0001,202505,2346
11400,0289,0001,202506,1544
11400,0289,0001,202507,1408
11400,0289,0001,202508,1384
11400,0289,0001,202509,1563
11400,0294,0001,202501,2153
11400,0294,0001,202502,2713
11400,0294,0001,202503,2523
11400,0294,0001,202504,2878
11400,0294,0001,202505,3097
11400,0294,0001,202506,2398
11400,0294,0001,202507,2432
11400,0294,0001,202508,2291
11400,0294,0001,202509,2939
11400,0294,0001,202510,2472
11400,0294,0001,202511,3032
11400,0296,0001,202501,1623
11400,0296,0001,202502,2453
11400,0296,0001,202503,3171
11400,0296,0001,202504,1628
11400,0296,0001,202505,774
11400,0296,0001,202506,152
11400,0296,0001,202507,105
11400,0296,0001,202508,70
11400,0296,0001,202509,93
11400,0296,0001,202510,58
11400,0296,0001,202511,117
11400,0300,0000,202501,3294
11400,0300,0000,202502,3432
11400,0300,0000,202503,3725
11400,0300,0000,202504,1899
11400,0300,0000,202505,1185
11400,0300,0000,202506,877
11400,0300,0000,202507,583
11400,0300,0000,202508,302
11400,0300,0000,202509,210
11400,0300,0000,202510,432
11400,0300,0000,202511,945
11400,0303,0001,202501,1988
11400,0303,0001,202502,2265
11400,0303,0001,202503,1957
11400,0303,0001,202504,1463
11400,0303,0001,202505,1678
11400,0303,0001,202506,1450
11400,0303,0001,202507,1117
11400,0303,0001,202508,1186
11400,0303,0001,202509,980
11400,0303,0001,202510,840
11400,0303,0001,202511,350
11400,0305,0006,202501,2811
11400,0305,0006,202502,3008
11400,0305,0006,202503,3160
11400,0305,0006,202504,2866
11400,0305,0006,202505,2371
11400,0305,0006,202506,1264
11400,0305,0006,202507,1082
11400,0305,0006,202508,825
11400,0305,0006,202509,1073
11400,0305,0006,202510,1108
11400,0305,0006,202511,1376
11400,0307,0000,202501,1153
11400,0307,0000,202502,1698
11400,0307,0000,202503,920
11400,0307,0000,202504,1085
11400,0307,0000,202505,1173
11400,0307,0000,202506,1064
11400,0307,0000,202507,756
11400,0307,0000,202508,861
11400,0307,0000,202509,956
11400,0307,0000,202510,886
11400,0307,0000,202511,1283
11400,0308,0004,202501,3411
11400,0308,0004,202502,3940
11400,0308,0004,202503,4244
11400,0308,0004,202504,2961
11400,0308,0004,202505,2240
11400,0308,0004,202506,1228
11400,0308,0004,202507,733
11400,0308,0004,202508,628
11400,0308,0004,202509,723
11400,0308,0004,202510,606
11400,0308,0004,202511,1271
11400,0308,0009,202501,5365
11400,0308,0009,202502,6381
11400,0308,0009,202503,7333
11400,0308,0009,202504,4364
11400,0308,0009,202505,3812
11400,0308,0009,202506,1929
11400,0308,0009,202507,803
11400,0308,0009,202508,814
11400,0308,0009,202509,782
11400,0308,0009,202510,921
11400,0308,0009,202511,2239
11400,0308,0012,202501,2316
11400,0308,0012,202502,2819
11400,0308,0012,202503,3078
11400,0308,0012,202504,1675
11400,0308,0012,202505,716
11400,0308,0012,202506,515
11400,0308,0012,202507,396
11400,0308,0012,202508,361
11400,0308,0012,202509,327
11400,0308,0012,202510,303
11400,0308,0012,202511,538
11400,0308,0017,202501,2588
11400,0308,0017,202502,2678
11400,0308,0017,202503,2593
11400,0308,0017,202504,1946
11400,0308,0017,202505,1490
11400,0308,0017,202506,632
11400,0308,0017,202511,23
11400,0308,0042,202501,2541
11400,0308,0042,202502,2890
11400,0308,0042,202503,3430
11400,0308,0042,202504,1463
11400,0308,0042,202505,458
11400,0308,0042,202506,82
11400,0308,0042,202507,35
11400,0308,0042,202508,12
11400,0308,0042,202510,12
11400,0308,0042,202511,35
11400,0309,0000,202501,3129
11400,0309,0000,202502,3279
11400,0309,0000,202503,4043
11400,0309,0000,202504,2689
11400,0309,0000,202505,1255
11400,0309,0000,202506,784
11400,0309,0000,202507,419
11400,0309,0000,202508,290
11400,0309,0000,202509,373
11400,0309,0000,202510,396
11400,0309,0000,202511,491
11400,0310,0000,202501,1224
11400,0310,0000,202502,1569
11400,0310,0000,202503,1521
11400,0310,0000,202504,979
11400,0310,0000,202505,457
11400,0310,0000,202506,211
11400,0310,0000,202507,93
11400,0310,0000,202508,35
11400,0310,0000,202509,35
11400,0310,0000,202510,23
11400,0310,0000,202511,280
11400,0312,0001,202501,1788
11400,0312,0001,202502,2135
11400,0312,0001,202503,2369
11400,0312,0001,202504,1345
11400,0312,0001,202505,997
11400,0312,0001,202506,444
11400,0312,0001,202507,175
11400,0312,0001,202508,116
11400,0312,0001,202509,117
11400,0312,0001,202510,140
11400,0312,0001,202511,362
11400,0380,0001,202501,44866
11400,0380,0001,202502,50735
11400,0380,0001,202503,40732
11400,0380,0001,202504,25160
11400,0380,0001,202505,14158
11400,0380,0001,202506,9282
11400,0380,0001,202507,6156
11400,0380,0001,202508,5646
11400,0380,0001,202509,5375
11400,0380,0001,202510,7315
11400,0380,0001,202511,16342
11400,0399,0001,202501,2235
11400,0399,0001,202502,1923
11400,0399,0001,202503,2523
11400,0399,0001,202504,1746
11400,0399,0001,202505,645
11400,0399,0001,202506,339
11400,0399,0001,202507,70
11400,0399,0001,202508,81
11400,0399,0001,202509,58
11400,0399,0001,202510,70
11400,0399,0001,202511,245
11400,0401,0008,202501,9822
11400,0401,0008,202502,11445
11400,0401,0008,202503,9499
11400,0401,0008,202504,5129
11400,0401,0008,202505,2567
11400,0401,0008,202506,1797
11400,0401,0008,202507,1164
11400,0401,0008,202508,1250
11400,0401,0008,202509,1061
11400,0401,0008,202510,1297
11400,0401,0008,202511,3533
11400,0405,0003,202501,4412
11400,0405,0003,202502,3692
11400,0405,0003,202503,4798
11400,0405,0003,202504,3786
11400,0405,0003,202505,2042
11400,0405,0003,202506,1485
11400,0405,0003,202507,1373
11400,0405,0003,202508,1686
11400,0405,0003,202509,1190
11400,0405,0003,202510,1434
11400,0405,0003,202511,1470
11400,0411,0000,202501,3565
11400,0411,0000,202502,5284
11400,0411,0000,202503,6920
11400,0411,0000,202504,4564
11400,0411,0000,202505,3602
11400,0411,0000,202506,1883
11400,0411,0000,202507,1187
11400,0411,0000,202508,419
11400,0411,0000,202509,280
11400,0411,0000,202510,548
11400,0411,0000,202511,1364
11400,0443,0001,202501,2459
11400,0443,0001,202502,2395
11400,0443,0001,202503,3324
11400,0443,0001,202504,2642
11400,0443,0001,202505,1525
11400,0443,0001,202506,959
11400,0443,0001,202507,488
11400,0443,0001,202508,302
11400,0443,0001,202509,128
11400,0443,0001,202510,163
11400,0443,0001,202511,852
11400,0478,0010,202501,8799
11400,0478,0010,202502,9613
11400,0478,0010,202503,12519
11400,0478,0010,202504,7784
11400,0478,0010,202505,4141
11400,0478,0010,202506,1673
11400,0478,0010,202507,977
11400,0478,0010,202508,733
11400,0478,0010,202509,630
11400,0478,0010,202510,840
11400,0478,0010,202511,1446
11400,0566,0000,202501,1830430
11400,0566,0000,202502,1924913
11400,0566,0000,202503,1441731
11400,0566,0000,202504,982692
11400,0566,0000,202505,574736
11400,0566,0000,202506,424001
11400,0566,0000,202507,358340
11400,0566,0000,202508,314338
11400,0566,0000,202509,274379
11400,0566,0000,202510,329679
11400,0566,0000,202511,631274
11400,0567,0003,202501,6411
11400,0567,0003,202502,6310
11400,0567,0003,202503,6625
11400,0567,0003,202504,4340
11400,0567,0003,202505,2323
11400,0567,0003,202506,1439
11400,0567,0003,202507,989
11400,0567,0003,202508,267
11400,0567,0003,202509,280
11400,0567,0003,202510,350
11400,0567,0003,202511,1073
11400,0567,0004,202501,3176
11400,0567,0004,202502,2772
11400,0567,0004,202503,3902
11400,0567,0004,202504,3208
11400,0567,0004,202505,3366
11400,0567,0004,202506,2924
11400,0567,0004,202507,3071
11400,0567,0004,202508,3558
11400,0567,0004,202509,2845
11400,0567,0004,202510,3079
11400,0567,0004,202511,3429
11400,0569,0000,202501,1847
11400,0569,0000,202502,1734
11400,0569,0000,202503,2511
11400,0569,0000,202504,1698
11400,0569,0000,202505,2229
11400,0569,0000,202506,1871
11400,0569,0000,202507,2211
11400,0569,0000,202508,1849
11400,0569,0000,202509,1924
11400,0569,0000,202510,1761
11400,0569,0000,202511,1854
11400,0569,0001,202501,12
11400,0569,0001,202503,12
11400,0569,0001,202505,35
11400,0569,0001,202509,12
11400,0569,0002,202501,3753
11400,0569,0002,202502,3609
11400,0569,0002,202503,4904
11400,0569,0002,202504,2488
11400,0569,0002,202505,1748
11400,0569,0002,202506,1673
11400,0569,0002,202507,1885
11400,0569,0002,202508,1803
11400,0569,0002,202509,1609
11400,0569,0002,202510,1539
11400,0569,0002,202511,1236
11400,0569,0004,202501,6917
11400,0569,0004,202502,6263
11400,0569,0004,202503,7805
11400,0569,0004,202504,5200
11400,0569,0004,202505,4164
11400,0569,0004,202506,2808
11400,0569,0004,202507,2350
11400,0569,0004,202508,2384
11400,0569,0004,202509,2122
11400,0569,0004,202510,2275
11400,0569,0004,202511,2881
11400,0569,0006,202501,2023
11400,0569,0006,202502,2642
11400,0569,0006,202503,2275
11400,0569,0006,202504,1321
11400,0569,0006,202505,751
11400,0569,0006,202506,211
11400,0569,0006,202507,105
11400,0569,0006,202508,70
11400,0569,0006,202509,23
11400,0569,0006,202510,23
11400,0569,0006,202511,280
11400,0570,0000,202501,8011
11400,0570,0000,202502,3255
11400,0570,0000,202503,8677
11400,0570,0000,202504,4718
11400,0570,0000,202505,4399
11400,0570,0000,202506,2760
11400,0570,0000,202507,2187
11400,0570,0000,202508,2315
11400,0570,0000,202509,1598
11400,0570,0000,202510,1586
11400,0570,0000,202511,2344
11400,0570,0004,202501,2977
11400,0570,0004,202502,3078
11400,0570,0004,202503,3867
11400,0570,0004,202504,1746
11400,0570,0004,202505,1032
11400,0570,0004,202506,94
11400,0570,0004,202511,350
11400,0571,0000,202501,1576
11400,0571,0000,202502,1404
11400,0571,0000,202503,1886
11400,0571,0000,202504,1533
11400,0571,0000,202505,1150
11400,0571,0000,202506,807
11400,0571,0000,202507,582
11400,0571,0000,202508,372
11400,0571,0000,202509,268
11400,0571,0000,202510,268
11400,0571,0000,202511,408
11400,0571,0001,202501,3565
11400,0571,0001,202502,3291
11400,0571,0001,202503,4221
11400,0571,0001,202504,2477
11400,0571,0001,202505,1865
11400,0571,0001,202506,959
11400,0571,0001,202507,361
11400,0571,0001,202508,116
11400,0571,0001,202509,47
11400,0571,0001,202510,82
11400,0571,0001,202511,1295
11400,0571,0002,202501,10011
11400,0571,0002,202502,8611
11400,0571,0002,202503,10421
11400,0571,0002,202504,8103
11400,0571,0002,202505,8481
11400,0571,0002,202506,6585
11400,0571,0002,202507,6376
11400,0571,0002,202508,2549
11400,0571,0002,202509,5691
11400,0571,0002,202510,5912
11400,0571,0002,202511,7779
11400,0571,0005,202501,4306
11400,0571,0005,202502,4529
11400,0571,0005,202503,4692
11400,0571,0005,202504,2123
11400,0571,0005,202505,364
11400,0571,0005,202510,374
11400,0571,0005,202511,6239
11400,0572,0000,202501,6670
11400,0572,0000,202502,6346
11400,0572,0000,202503,8157
11400,0572,0000,202504,5637
11400,0572,0000,202505,4716
11400,0572,0000,202506,2982
11400,0572,0000,202507,3060
11400,0572,0000,202508,3652
11400,0572,0000,202509,3545
11400,0572,0000,202510,3370
11400,0572,0000,202511,3895
11400,0572,0001,202501,11224
11400,0572,0001,202502,13822
11400,0572,0001,202503,14819
11400,0572,0001,202504,9754
11400,0572,0001,202505,7273
11400,0572,0001,202506,4199
11400,0572,0001,202507,3095
11400,0572,0001,202508,3012
11400,0572,0001,202509,2041
11400,0572,0001,202510,2239
11400,0572,0001,202511,3405
11400,0572,0010,202501,4552
11400,0572,0010,202502,5012
11400,0572,0010,202503,5646
11400,0572,0010,202504,3243
11400,0572,0010,202505,2734
11400,0572,0010,202506,1626
11400,0572,0010,202507,1268
11400,0572,0010,202508,1058
11400,0572,0010,202509,886
11400,0572,0010,202510,816
11400,0572,0010,202511,1085
11400,0573,0001,202501,9030
11400,0573,0001,202502,27746
11400,0573,0001,202503,40322
11400,0573,0001,202504,9135
11400,0573,0001,202505,2621
11400,0573,0001,202506,269
11400,0573,0001,202507,198
11400,0573,0001,202508,93
11400,0573,0001,202509,82
11400,0573,0001,202510,117
11400,0573,0001,202511,490
11400,0574,0002,202501,5047
11400,0574,0002,202502,4647
11400,0574,0002,202503,4881
11400,0574,0002,202504,2701
11400,0574,0002,202505,3014
11400,0574,0002,202506,2105
11400,0574,0002,202507,1815
11400,0574,0002,202508,1745
11400,0574,0002,202509,1632
11400,0574,0002,202510,1271
11400,0574,0002,202511,1598
11400,0574,0004,202501,3047
11400,0574,0004,202502,3043
11400,0574,0004,202503,3867
11400,0574,0004,202504,2241
11400,0574,0004,202505,1255
11400,0574,0004,202506,643
11400,0574,0004,202507,721
11400,0574,0004,202508,697
11400,0574,0004,202509,641
11400,0574,0004,202510,630
11400,0574,0004,202511,898
11400,0574,0006,202501,3352
11400,0574,0006,202502,2124
11400,0574,0006,202503,3088
11400,0574,0006,202504,3774
11400,0574,0006,202505,3519
11400,0574,0006,202506,3088
11400,0574,0006,202507,3339
11400,0574,0006,202508,3454
11400,0574,0006,202509,3685
11400,0574,0006,202510,3603
11400,0574,0006,202511,3370
11400,0574,0008,202501,24
11400,0574,0008,202505,117
11400,0574,0008,202506,140
11400,0574,0008,202507,93
11400,0574,0008,202508,81
11400,0574,0008,202509,268
11400,0574,0008,202510,268
11400,0574,0008,202511,408
11400,0575,0000,202501,3435
11400,0575,0000,202502,3751
11400,0575,0000,202503,4138
11400,0575,0000,202504,2760
11400,0575,0000,202505,2241
11400,0575,0000,202506,1650
11400,0575,0000,202507,1664
11400,0575,0000,202508,1349
11400,0575,0000,202509,1236
11400,0575,0000,202510,1411
11400,0575,0000,202511,1446
11400,0575,0001,202501,7411
11400,0575,0001,202502,7077
11400,0575,0001,202503,8476
11400,0575,0001,202504,5850
11400,0575,0001,202505,6628
11400,0575,0001,202506,4702
11400,0575,0001,202507,4491
11400,0575,0001,202508,4605
11400,0575,0001,202509,4175
11400,0575,0001,202510,4944
11400,0575,0001,202511,6426
11400,0575,0002,202501,5976
11400,0575,0002,202502,5296
11400,0575,0002,202503,6048
11400,0575,0002,202504,5319
11400,0575,0002,202505,4962
11400,0575,0002,202506,4164
11400,0575,0002,202507,3828
11400,0575,0002,202508,3454
11400,0575,0002,202509,2414
11400,0575,0002,202510,2472
11400,0575,0002,202511,3522
11400,0575,0003,202501,5235
11400,0575,0003,202502,4635
11400,0575,0003,202503,5706
11400,0575,0003,202504,4765
11400,0575,0003,202505,5842
11400,0575,0003,202506,4819
11400,0575,0003,202507,4712
11400,0575,0003,202508,5617
11400,0575,0003,202509,5283
11400,0575,0003,202510,5072
11400,0575,0003,202511,4945
11400,0575,0004,202501,4800
11400,0575,0004,202502,4777
11400,0575,0004,202503,6130
11400,0575,0004,202504,3691
11400,0575,0004,202505,3167
11400,0575,0004,202506,2211
11400,0575,0004,202507,1919
11400,0575,0004,202508,2012
11400,0575,0004,202509,1749
11400,0575,0004,202510,1807
11400,0575,0004,202511,2298
11400,0575,0007,202501,2506
11400,0575,0007,202502,2559
11400,0575,0007,202503,3183
11400,0575,0007,202504,1227
11400,0575,0007,202505,575
11400,0575,0007,202506,94
11400,0575,0007,202507,58
11400,0575,0007,202508,47
11400,0575,0007,202509,47
11400,0575,0007,202510,35
11400,0575,0007,202511,280
11400,0575,0015,202501,3505
11400,0575,0015,202502,3692
11400,0575,0015,202503,4846
11400,0575,0015,202504,3007
11400,0575,0015,202505,2827
11400,0575,0015,202506,2117
11400,0575,0015,202507,2316
11400,0575,0015,202508,2663
11400,0575,0015,202509,1994
11400,0575,0015,202510,1877
11400,0575,0015,202511,2379
11400,0576,0000,202501,5258
11400,0576,0000,202502,5945
11400,0576,0000,202503,6472
11400,0576,0000,202504,4281
11400,0576,0000,202505,4152
11400,0576,0000,202506,3100
11400,0576,0000,202507,2746
11400,0576,0000,202508,3501
11400,0576,0000,202509,3230
11400,0576,0000,202510,2915
11400,0576,0000,202511,2834
11400,0576,0001,202501,6658
11400,0576,0001,202502,6570
11400,0576,0001,202503,6955
11400,0576,0001,202504,6145
11400,0576,0001,202505,7226
11400,0576,0001,202506,6643
11400,0576,0001,202507,7190
11400,0576,0001,202508,10432
11400,0576,0001,202509,10833
11400,0576,0001,202510,10040
11400,0576,0001,202511,9143
11400,0576,0007,202501,1142
11400,0576,0007,202502,1109
11400,0576,0007,202503,1179
11400,0576,0007,202504,1014
11400,0576,0007,202505,1044
11400,0576,0007,202506,959
11400,0576,0007,202507,849
11400,0576,0007,202508,919
11400,0576,0007,202509,956
11400,0576,0007,202510,886
11400,0576,0007,202511,886
11400,0576,0010,202508,81
11400,0576,0010,202509,117
11400,0576,0010,202510,93
11400,0576,0010,202511,280
11400,0576,0014,202501,5058
11400,0576,0014,202502,5508
11400,0576,0014,202503,6602
11400,0576,0014,202504,4435
11400,0576,0014,202505,3426
11400,0576,0014,202506,2701
11400,0576,0014,202507,2350
11400,0576,0014,202508,1931
11400,0576,0014,202509,1784
11400,0576,0014,202510,1889
11400,0576,0014,202511,2588
11400,0577,0002,202501,3529
11400,0577,0002,202502,4270
11400,0577,0002,202503,4798
11400,0577,0002,202504,2441
11400,0577,0002,202505,1431
11400,0577,0002,202506,339
11400,0577,0002,202507,151
11400,0577,0002,202508,105
11400,0577,0002,202509,128
11400,0577,0002,202510,105
11400,0577,0002,202511,583
11400,0577,0006,202501,2023
11400,0577,0006,202502,1899
11400,0577,0006,202503,1580
11400,0577,0006,202504,1639
11400,0577,0006,202505,1783
11400,0577,0006,202506,1368
11400,0577,0006,202507,1164
11400,0577,0006,202508,1314
11400,0577,0006,202509,1493
11400,0577,0006,202510,1166
11400,0577,0006,202511,1411
11400,0577,0015,202501,5094
11400,0577,0015,202502,5260
11400,0577,0015,202503,6272
11400,0577,0015,202504,3585
11400,0577,0015,202505,2498
11400,0577,0015,202506,2409
11400,0577,0015,202507,2002
11400,0577,0015,202508,1907
11400,0577,0015,202509,2309
11400,0577,0015,202510,1784
11400,0577,0015,202511,2904
