관리번호_PK,주용도코드명,연면적_sqm,세대수_세대,가구수_가구,착공일,사용년월,사용량_KWh
25332-0288-0001,제2종근린생활시설,99.18,0,0,20230216,202504,480
25332-0288-0001,제2종근린생활시설,99.18,0,0,20230216,202505,346
25332-0288-0001,제2종근린생활시설,99.18,0,0,20230216,202506,301
25332-0288-0001,제2종근린생활시설,99.18,0,0,20230216,202507,427
25332-0288-0001,제2종근린생활시설,99.18,0,0,20230216,202508,524
25332-0288-0001,제2종근린생활시설,99.18,0,0,20230216,202509,499
25332-0288-0001,제2종근린생활시설,99.18,0,0,20230216,202510,298
25332-0288-0001,제2종근린생활시설,99.18,0,0,20230216,202511,403
25332-0288-0004,제2종근린생활시설,198,0,0,20210805,202501,7903
25332-0288-0004,제2종근린생활시설,198,0,0,20210805,202502,7789
25332-0288-0004,제2종근린생활시설,198,0,0,20210805,202503,9852
25332-0288-0004,제2종근린생활시설,198,0,0,20210805,202504,8749
25332-0288-0004,제2종근린생활시설,198,0,0,20210805,202505,5971
25332-0288-0004,제2종근린생활시설,198,0,0,20210805,202506,4201
25332-0288-0004,제2종근린생활시설,198,0,0,20210805,202507,5218
25332-0288-0004,제2종근린생활시설,198,0,0,20210805,202508,5419
25332-0288-0004,제2종근린생활시설,198,0,0,20210805,202509,7152
25332-0288-0004,제2종근린생활시설,198,0,0,20210805,202510,3351
25332-0288-0004,제2종근린생활시설,198,0,0,20210805,202511,3256
25332-0295-0001,제2종근린생활시설,292.44,0,0,19950321,202501,356
25332-0295-0001,제2종근린생활시설,292.44,0,0,19950321,202502,440
25332-0295-0001,제2종근린생활시설,292.44,0,0,19950321,202503,320
25332-0295-0001,제2종근린생활시설,292.44,0,0,19950321,202504,252
25332-0295-0001,제2종근린생활시설,292.44,0,0,19950321,202505,234
25332-0295-0001,제2종근린생활시설,292.44,0,0,19950321,202506,225
25332-0295-0001,제2종근린생활시설,292.44,0,0,19950321,202507,217
25332-0295-0001,제2종근린생활시설,292.44,0,0,19950321,202508,227
25332-0295-0001,제2종근린생활시설,292.44,0,0,19950321,202509,222
25332-0295-0001,제2종근린생활시설,292.44,0,0,19950321,202510,245
25332-0295-0001,제2종근린생활시설,292.44,0,0,19950321,202511,245
25332-0297-0001,제1종근린생활시설,77.46,0,0,20240605,202507,27
25332-0297-0001,제1종근린생활시설,77.46,0,0,20240605,202508,98
25332-0297-0001,제1종근린생활시설,77.46,0,0,20240605,202509,107
25332-0297-0001,제1종근린생활시설,77.46,0,0,20240605,202510,49
25332-0297-0001,제1종근린생활시설,77.46,0,0,20240605,202511,41
25332-0302-0002,창고시설,87.5,0,0,19990315,202501,7
25332-0302-0002,창고시설,87.5,0,0,19990315,202502,8
25332-0302-0002,창고시설,87.5,0,0,19990315,202503,6
25332-0302-0002,창고시설,87.5,0,0,19990315,202504,8
25332-0302-0002,창고시설,87.5,0,0,19990315,202505,6
25332-0302-0002,창고시설,87.5,0,0,19990315,202506,7
25332-0302-0002,창고시설,87.5,0,0,19990315,202507,8
25332-0302-0002,창고시설,87.5,0,0,19990315,202508,7
25332-0302-0002,창고시설,87.5,0,0,19990315,202509,7
25332-0302-0002,창고시설,87.5,0,0,19990315,202510,8
25332-0302-0002,창고시설,87.5,0,0,19990315,202511,7
25332-0302-0003,제2종근린생활시설,81.22,0,0,20091125,202501,204
25332-0302-0003,제2종근린생활시설,81.22,0,0,20091125,202502,203
25332-0302-0003,제2종근린생활시설,81.22,0,0,20091125,202503,162
25332-0302-0003,제2종근린생활시설,81.22,0,0,20091125,202504,137
25332-0302-0003,제2종근린생활시설,81.22,0,0,20091125,202505,101
25332-0302-0003,제2종근린생활시설,81.22,0,0,20091125,202506,110
25332-0302-0003,제2종근린생활시설,81.22,0,0,20091125,202507,129
25332-0302-0003,제2종근린생활시설,81.22,0,0,20091125,202508,149
25332-0302-0003,제2종근린생활시설,81.22,0,0,20091125,202509,143
25332-0302-0003,제2종근린생활시설,81.22,0,0,20091125,202510,114
25332-0302-0003,제2종근린생활시설,81.22,0,0,20091125,202511,119
25332-0304-0002,창고시설,80,0,0,20040329,202501,285
25332-0304-0002,창고시설,80,0,0,20040329,202502,264
25332-0304-0002,창고시설,80,0,0,20040329,202503,214
25332-0304-0002,창고시설,80,0,0,20040329,202504,201
25332-0304-0002,창고시설,80,0,0,20040329,202505,185
25332-0304-0002,창고시설,80,0,0,20040329,202506,200
25332-0304-0002,창고시설,80,0,0,20040329,202507,332
25332-0304-0002,창고시설,80,0,0,20040329,202508,353
25332-0304-0002,창고시설,80,0,0,20040329,202509,359
25332-0304-0002,창고시설,80,0,0,20040329,202510,198
25332-0304-0002,창고시설,80,0,0,20040329,202511,168
25332-0305-0001,창고시설,491.59,0,0,20040615,202501,3445
25332-0305-0001,창고시설,491.59,0,0,20040615,202502,3429
25332-0305-0001,창고시설,491.59,0,0,20040615,202503,3270
25332-0305-0001,창고시설,491.59,0,0,20040615,202504,2439
25332-0305-0001,창고시설,491.59,0,0,20040615,202505,2243
25332-0305-0001,창고시설,491.59,0,0,20040615,202506,2308
25332-0305-0001,창고시설,491.59,0,0,20040615,202507,2652
25332-0305-0001,창고시설,491.59,0,0,20040615,202508,2886
25332-0305-0001,창고시설,491.59,0,0,20040615,202509,2827
25332-0305-0001,창고시설,491.59,0,0,20040615,202510,2023
25332-0305-0001,창고시설,491.59,0,0,20040615,202511,2181
25332-0312-0003,제2종근린생활시설,40,0,0,20111124,202501,388
25332-0312-0003,제2종근린생활시설,40,0,0,20111124,202502,268
25332-0312-0003,제2종근린생활시설,40,0,0,20111124,202503,359
25332-0312-0003,제2종근린생활시설,40,0,0,20111124,202504,361
25332-0312-0003,제2종근린생활시설,40,0,0,20111124,202505,357
25332-0312-0003,제2종근린생활시설,40,0,0,20111124,202506,384
25332-0312-0003,제2종근린생활시설,40,0,0,20111124,202507,520
25332-0312-0003,제2종근린생활시설,40,0,0,20111124,202508,596
25332-0312-0003,제2종근린생활시설,40,0,0,20111124,202509,615
25332-0312-0003,제2종근린생활시설,40,0,0,20111124,202510,421
25332-0312-0003,제2종근린생활시설,40,0,0,20111124,202511,366
25332-0329-0000,제2종근린생활시설,252.25,0,0,20210420,202501,3202
25332-0329-0000,제2종근린생활시설,252.25,0,0,20210420,202502,1523
25332-0329-0000,제2종근린생활시설,252.25,0,0,20210420,202503,1012
25332-0329-0000,제2종근린생활시설,252.25,0,0,20210420,202504,692
25332-0329-0000,제2종근린생활시설,252.25,0,0,20210420,202505,604
25332-0329-0000,제2종근린생활시설,252.25,0,0,20210420,202506,724
25332-0329-0000,제2종근린생활시설,252.25,0,0,20210420,202507,752
25332-0329-0000,제2종근린생활시설,252.25,0,0,20210420,202508,860
25332-0329-0000,제2종근린생활시설,252.25,0,0,20210420,202509,660
25332-0329-0000,제2종근린생활시설,252.25,0,0,20210420,202510,581
25332-0329-0000,제2종근린생활시설,252.25,0,0,20210420,202511,628
25332-0330-0001,창고시설,228.1,0,0,20160111,202501,296
25332-0330-0001,창고시설,228.1,0,0,20160111,202502,250
25332-0330-0001,창고시설,228.1,0,0,20160111,202503,256
25332-0330-0001,창고시설,228.1,0,0,20160111,202504,283
25332-0330-0001,창고시설,228.1,0,0,20160111,202505,214
25332-0330-0001,창고시설,228.1,0,0,20160111,202506,229
25332-0330-0001,창고시설,228.1,0,0,20160111,202507,333
25332-0330-0001,창고시설,228.1,0,0,20160111,202508,308
25332-0330-0001,창고시설,228.1,0,0,20160111,202509,315
25332-0330-0001,창고시설,228.1,0,0,20160111,202510,246
25332-0330-0001,창고시설,228.1,0,0,20160111,202511,255
25332-0336-0002,제2종근린생활시설,186.74,0,0,20140328,202501,2345
25332-0336-0002,제2종근린생활시설,186.74,0,0,20140328,202502,2127
25332-0336-0002,제2종근린생활시설,186.74,0,0,20140328,202503,1774
25332-0336-0002,제2종근린생활시설,186.74,0,0,20140328,202504,1423
25332-0336-0002,제2종근린생활시설,186.74,0,0,20140328,202505,762
25332-0336-0002,제2종근린생활시설,186.74,0,0,20140328,202506,909
25332-0336-0002,제2종근린생활시설,186.74,0,0,20140328,202507,944
25332-0336-0002,제2종근린생활시설,186.74,0,0,20140328,202508,857
25332-0336-0002,제2종근린생활시설,186.74,0,0,20140328,202509,943
25332-0336-0002,제2종근린생활시설,186.74,0,0,20140328,202510,855
25332-0336-0002,제2종근린생활시설,186.74,0,0,20140328,202511,876
25332-0360-0002,종교시설,6.24,0,0,20101013,202501,9878
25332-0360-0002,종교시설,6.24,0,0,20101013,202502,11144
25332-0360-0002,종교시설,6.24,0,0,20101013,202503,8375
25332-0360-0002,종교시설,6.24,0,0,20101013,202504,6214
25332-0360-0002,종교시설,6.24,0,0,20101013,202505,3688
25332-0360-0002,종교시설,6.24,0,0,20101013,202506,2219
25332-0360-0002,종교시설,6.24,0,0,20101013,202507,2480
25332-0360-0002,종교시설,6.24,0,0,20101013,202508,2941
25332-0360-0002,종교시설,6.24,0,0,20101013,202509,3205
25332-0360-0002,종교시설,6.24,0,0,20101013,202510,2005
25332-0360-0002,종교시설,6.24,0,0,20101013,202511,3481
25332-0361-0000,동물및식물관련시설,68.52,0,0,19950914,202501,63
25332-0361-0000,동물및식물관련시설,68.52,0,0,19950914,202502,91
25332-0361-0000,동물및식물관련시설,68.52,0,0,19950914,202503,75
25332-0361-0000,동물및식물관련시설,68.52,0,0,19950914,202504,77
25332-0361-0000,동물및식물관련시설,68.52,0,0,19950914,202505,51
25332-0361-0000,동물및식물관련시설,68.52,0,0,19950914,202506,39
25332-0361-0000,동물및식물관련시설,68.52,0,0,19950914,202507,50
25332-0361-0000,동물및식물관련시설,68.52,0,0,19950914,202508,79
25332-0361-0000,동물및식물관련시설,68.52,0,0,19950914,202509,109
25332-0361-0000,동물및식물관련시설,68.52,0,0,19950914,202510,43
25332-0361-0000,동물및식물관련시설,68.52,0,0,19950914,202511,39
25332-0383-0000,창고시설,139.5,0,0,20081204,202504,1
25332-0383-0001,창고시설,135,0,0,20081204,202501,2812
25332-0383-0001,창고시설,135,0,0,20081204,202502,3143
25332-0383-0001,창고시설,135,0,0,20081204,202503,2815
25332-0383-0001,창고시설,135,0,0,20081204,202504,2112
25332-0383-0001,창고시설,135,0,0,20081204,202505,1848
25332-0383-0001,창고시설,135,0,0,20081204,202506,2864
25332-0383-0001,창고시설,135,0,0,20081204,202507,4757
25332-0383-0001,창고시설,135,0,0,20081204,202508,5234
25332-0383-0001,창고시설,135,0,0,20081204,202509,6184
25332-0383-0001,창고시설,135,0,0,20081204,202510,2064
25332-0383-0001,창고시설,135,0,0,20081204,202511,1829
25332-0412-0000,창고시설,87.01,0,0,,202501,627
25332-0412-0000,창고시설,87.01,0,0,,202502,666
25332-0412-0000,창고시설,87.01,0,0,,202503,441
25332-0412-0000,창고시설,87.01,0,0,,202504,279
25332-0412-0000,창고시설,87.01,0,0,,202505,261
25332-0412-0000,창고시설,87.01,0,0,,202506,301
25332-0412-0000,창고시설,87.01,0,0,,202507,384
25332-0412-0000,창고시설,87.01,0,0,,202508,512
25332-0412-0000,창고시설,87.01,0,0,,202509,499
25332-0412-0000,창고시설,87.01,0,0,,202510,292
25332-0412-0000,창고시설,87.01,0,0,,202511,293
25333-0038-0000,제2종근린생활시설,496.62,0,0,20190410,202501,2416
25333-0038-0000,제2종근린생활시설,496.62,0,0,20190410,202502,3259
25333-0038-0000,제2종근린생활시설,496.62,0,0,20190410,202503,1954
25333-0038-0000,제2종근린생활시설,496.62,0,0,20190410,202504,1251
25333-0038-0000,제2종근린생활시설,496.62,0,0,20190410,202505,1064
25333-0038-0000,제2종근린생활시설,496.62,0,0,20190410,202506,1631
25333-0038-0000,제2종근린생활시설,496.62,0,0,20190410,202507,2312
25333-0038-0000,제2종근린생활시설,496.62,0,0,20190410,202508,2447
25333-0038-0000,제2종근린생활시설,496.62,0,0,20190410,202509,2048
25333-0038-0000,제2종근린생활시설,496.62,0,0,20190410,202510,1052
25333-0038-0000,제2종근린생활시설,496.62,0,0,20190410,202511,1305
25333-0042-0001,제2종근린생활시설,115.2,0,0,20240621,202502,794
25333-0042-0001,제2종근린생활시설,115.2,0,0,20240621,202503,570
25333-0042-0001,제2종근린생활시설,115.2,0,0,20240621,202504,560
25333-0042-0001,제2종근린생활시설,115.2,0,0,20240621,202505,406
25333-0042-0001,제2종근린생활시설,115.2,0,0,20240621,202506,486
25333-0042-0001,제2종근린생활시설,115.2,0,0,20240621,202507,653
25333-0042-0001,제2종근린생활시설,115.2,0,0,20240621,202508,770
25333-0042-0001,제2종근린생활시설,115.2,0,0,20240621,202509,931
25333-0042-0001,제2종근린생활시설,115.2,0,0,20240621,202510,426
25333-0042-0001,제2종근린생활시설,115.2,0,0,20240621,202511,600
25333-0083-0000,자동차관련시설,91.35,0,0,20140527,202501,181
25333-0083-0000,자동차관련시설,91.35,0,0,20140527,202502,175
25333-0083-0000,자동차관련시설,91.35,0,0,20140527,202503,208
25333-0083-0000,자동차관련시설,91.35,0,0,20140527,202504,149
25333-0083-0000,자동차관련시설,91.35,0,0,20140527,202505,140
25333-0083-0000,자동차관련시설,91.35,0,0,20140527,202506,150
25333-0083-0000,자동차관련시설,91.35,0,0,20140527,202507,210
25333-0083-0000,자동차관련시설,91.35,0,0,20140527,202508,278
25333-0083-0000,자동차관련시설,91.35,0,0,20140527,202509,266
25333-0083-0000,자동차관련시설,91.35,0,0,20140527,202510,145
25333-0083-0000,자동차관련시설,91.35,0,0,20140527,202511,146
25333-0087-0000,자원순환관련시설,38.71,0,0,20140523,202501,628
25333-0087-0000,자원순환관련시설,38.71,0,0,20140523,202502,574
25333-0087-0000,자원순환관련시설,38.71,0,0,20140523,202503,551
25333-0087-0000,자원순환관련시설,38.71,0,0,20140523,202504,626
25333-0087-0000,자원순환관련시설,38.71,0,0,20140523,202505,572
25333-0087-0000,자원순환관련시설,38.71,0,0,20140523,202506,612
25333-0087-0000,자원순환관련시설,38.71,0,0,20140523,202507,614
25333-0087-0000,자원순환관련시설,38.71,0,0,20140523,202508,632
25333-0087-0000,자원순환관련시설,38.71,0,0,20140523,202509,621
25333-0087-0000,자원순환관련시설,38.71,0,0,20140523,202510,561
25333-0087-0000,자원순환관련시설,38.71,0,0,20140523,202511,598
25333-0178-0000,자동차관련시설,152.4,0,0,20080430,202501,1092
25333-0178-0000,자동차관련시설,152.4,0,0,20080430,202502,1132
25333-0178-0000,자동차관련시설,152.4,0,0,20080430,202503,987
25333-0178-0000,자동차관련시설,152.4,0,0,20080430,202504,721
25333-0178-0000,자동차관련시설,152.4,0,0,20080430,202505,468
25333-0178-0000,자동차관련시설,152.4,0,0,20080430,202506,451
25333-0178-0000,자동차관련시설,152.4,0,0,20080430,202507,769
25333-0178-0000,자동차관련시설,152.4,0,0,20080430,202508,810
25333-0178-0000,자동차관련시설,152.4,0,0,20080430,202509,857
25333-0178-0000,자동차관련시설,152.4,0,0,20080430,202510,455
25333-0178-0000,자동차관련시설,152.4,0,0,20080430,202511,472
25333-0179-0000,제2종근린생활시설,99,0,0,20111104,202501,1561
25333-0179-0000,제2종근린생활시설,99,0,0,20111104,202502,1616
25333-0179-0000,제2종근린생활시설,99,0,0,20111104,202503,1732
25333-0179-0000,제2종근린생활시설,99,0,0,20111104,202504,1298
25333-0179-0000,제2종근린생활시설,99,0,0,20111104,202505,1069
25333-0179-0000,제2종근린생활시설,99,0,0,20111104,202506,958
25333-0179-0000,제2종근린생활시설,99,0,0,20111104,202507,1481
25333-0179-0000,제2종근린생활시설,99,0,0,20111104,202508,1196
25333-0179-0000,제2종근린생활시설,99,0,0,20111104,202509,1347
25333-0179-0000,제2종근린생활시설,99,0,0,20111104,202510,917
25333-0179-0000,제2종근린생활시설,99,0,0,20111104,202511,923
25333-0190-0000,제2종근린생활시설,99.4,0,0,20150707,202501,63
25333-0190-0000,제2종근린생활시설,99.4,0,0,20150707,202502,259
25333-0190-0000,제2종근린생활시설,99.4,0,0,20150707,202503,165
25333-0190-0000,제2종근린생활시설,99.4,0,0,20150707,202504,96
25333-0190-0000,제2종근린생활시설,99.4,0,0,20150707,202505,157
25333-0190-0000,제2종근린생활시설,99.4,0,0,20150707,202506,143
25333-0190-0000,제2종근린생활시설,99.4,0,0,20150707,202507,109
25333-0190-0000,제2종근린생활시설,99.4,0,0,20150707,202508,74
25333-0190-0000,제2종근린생활시설,99.4,0,0,20150707,202509,67
25333-0190-0000,제2종근린생활시설,99.4,0,0,20150707,202510,69
25333-0190-0000,제2종근린생활시설,99.4,0,0,20150707,202511,135
25333-0237-0000,제2종근린생활시설,85.27,0,0,20080627,202501,12
25333-0237-0000,제2종근린생활시설,85.27,0,0,20080627,202502,12
25333-0237-0000,제2종근린생활시설,85.27,0,0,20080627,202503,11
25333-0237-0000,제2종근린생활시설,85.27,0,0,20080627,202504,30
25333-0237-0000,제2종근린생활시설,85.27,0,0,20080627,202505,23
25333-0237-0000,제2종근린생활시설,85.27,0,0,20080627,202506,12
25333-0237-0000,제2종근린생활시설,85.27,0,0,20080627,202507,13
25333-0237-0000,제2종근린생활시설,85.27,0,0,20080627,202508,12
25333-0237-0000,제2종근린생활시설,85.27,0,0,20080627,202509,11
25333-0237-0000,제2종근린생활시설,85.27,0,0,20080627,202510,12
25333-0237-0000,제2종근린생활시설,85.27,0,0,20080627,202511,14
25333-0240-0000,제1종근린생활시설,96.35,0,0,20201125,202501,538
25333-0240-0000,제1종근린생활시설,96.35,0,0,20201125,202502,506
25333-0240-0000,제1종근린생활시설,96.35,0,0,20201125,202503,534
25333-0240-0000,제1종근린생활시설,96.35,0,0,20201125,202504,372
25333-0240-0000,제1종근린생활시설,96.35,0,0,20201125,202505,289
25333-0240-0000,제1종근린생활시설,96.35,0,0,20201125,202506,308
25333-0240-0000,제1종근린생활시설,96.35,0,0,20201125,202507,414
25333-0240-0000,제1종근린생활시설,96.35,0,0,20201125,202508,502
25333-0240-0000,제1종근린생활시설,96.35,0,0,20201125,202509,485
25333-0240-0000,제1종근린생활시설,96.35,0,0,20201125,202510,373
25333-0240-0000,제1종근린생활시설,96.35,0,0,20201125,202511,314
25333-0245-0001,자동차관련시설,18,0,0,20190730,202501,1819
25333-0245-0001,자동차관련시설,18,0,0,20190730,202502,1417
25333-0245-0001,자동차관련시설,18,0,0,20190730,202503,1475
25333-0245-0001,자동차관련시설,18,0,0,20190730,202504,1407
25333-0245-0001,자동차관련시설,18,0,0,20190730,202505,1345
25333-0245-0001,자동차관련시설,18,0,0,20190730,202506,1514
25333-0245-0001,자동차관련시설,18,0,0,20190730,202507,2077
25333-0245-0001,자동차관련시설,18,0,0,20190730,202508,2505
25333-0245-0001,자동차관련시설,18,0,0,20190730,202509,2737
25333-0245-0001,자동차관련시설,18,0,0,20190730,202510,1452
25333-0245-0001,자동차관련시설,18,0,0,20190730,202511,1337
25333-0257-0000,자원순환관련시설,943.27,0,0,20231019,202501,377
25333-0257-0000,자원순환관련시설,943.27,0,0,20231019,202502,638
25333-0257-0000,자원순환관련시설,943.27,0,0,20231019,202503,469
25333-0257-0000,자원순환관련시설,943.27,0,0,20231019,202504,429
25333-0257-0000,자원순환관련시설,943.27,0,0,20231019,202505,384
25333-0257-0000,자원순환관련시설,943.27,0,0,20231019,202506,437
25333-0257-0000,자원순환관련시설,943.27,0,0,20231019,202507,465
25333-0257-0000,자원순환관련시설,943.27,0,0,20231019,202508,663
25333-0257-0000,자원순환관련시설,943.27,0,0,20231019,202509,490
25333-0257-0000,자원순환관련시설,943.27,0,0,20231019,202510,388
25333-0257-0000,자원순환관련시설,943.27,0,0,20231019,202511,409
25333-0260-0001,창고시설,381,0,0,20110514,202501,1297
25333-0260-0001,창고시설,381,0,0,20110514,202502,1853
25333-0260-0001,창고시설,381,0,0,20110514,202503,1341
25333-0260-0001,창고시설,381,0,0,20110514,202504,1272
25333-0260-0001,창고시설,381,0,0,20110514,202505,1571
25333-0260-0001,창고시설,381,0,0,20110514,202506,1691
25333-0260-0001,창고시설,381,0,0,20110514,202507,1776
25333-0260-0001,창고시설,381,0,0,20110514,202508,1950
25333-0260-0001,창고시설,381,0,0,20110514,202509,1466
25333-0260-0001,창고시설,381,0,0,20110514,202510,964
25333-0260-0001,창고시설,381,0,0,20110514,202511,1727
25333-0262-0000,자동차관련시설,32,0,0,,202501,1326
25333-0262-0000,자동차관련시설,32,0,0,,202502,1289
25333-0262-0000,자동차관련시설,32,0,0,,202503,1154
25333-0262-0000,자동차관련시설,32,0,0,,202504,1135
25333-0262-0000,자동차관련시설,32,0,0,,202505,939
25333-0262-0000,자동차관련시설,32,0,0,,202506,869
25333-0262-0000,자동차관련시설,32,0,0,,202507,1141
25333-0262-0000,자동차관련시설,32,0,0,,202508,1059
25333-0262-0000,자동차관련시설,32,0,0,,202509,1062
25333-0262-0000,자동차관련시설,32,0,0,,202510,850
25333-0262-0000,자동차관련시설,32,0,0,,202511,929
25333-0340-0000,동물및식물관련시설,129.56,0,0,19930614,202501,216
25333-0340-0000,동물및식물관련시설,129.56,0,0,19930614,202502,284
25333-0340-0000,동물및식물관련시설,129.56,0,0,19930614,202503,100
25333-0340-0000,동물및식물관련시설,129.56,0,0,19930614,202504,6
25333-0340-0000,동물및식물관련시설,129.56,0,0,19930614,202508,46
25333-0340-0000,동물및식물관련시설,129.56,0,0,19930614,202509,149
25333-0340-0000,동물및식물관련시설,129.56,0,0,19930614,202510,345
25333-0340-0000,동물및식물관련시설,129.56,0,0,19930614,202511,322
25333-0367-0000,동물및식물관련시설,107.95,0,0,19930614,202501,112
25333-0367-0000,동물및식물관련시설,107.95,0,0,19930614,202502,118
25333-0367-0000,동물및식물관련시설,107.95,0,0,19930614,202503,114
25333-0367-0000,동물및식물관련시설,107.95,0,0,19930614,202504,108
25333-0367-0000,동물및식물관련시설,107.95,0,0,19930614,202505,107
25333-0367-0000,동물및식물관련시설,107.95,0,0,19930614,202506,108
25333-0367-0000,동물및식물관련시설,107.95,0,0,19930614,202507,161
25333-0367-0000,동물및식물관련시설,107.95,0,0,19930614,202508,193
25333-0367-0000,동물및식물관련시설,107.95,0,0,19930614,202509,211
25333-0367-0000,동물및식물관련시설,107.95,0,0,19930614,202510,102
25333-0367-0000,동물및식물관련시설,107.95,0,0,19930614,202511,101
25333-0626-0000,제2종근린생활시설,453.31,0,1,19971016,202501,1286
25333-0626-0000,제2종근린생활시설,453.31,0,1,19971016,202502,1515
25333-0626-0000,제2종근린생활시설,453.31,0,1,19971016,202503,1244
25333-0626-0000,제2종근린생활시설,453.31,0,1,19971016,202504,1238
25333-0626-0000,제2종근린생활시설,453.31,0,1,19971016,202505,1167
25333-0626-0000,제2종근린생활시설,453.31,0,1,19971016,202506,1141
25333-0626-0000,제2종근린생활시설,453.31,0,1,19971016,202507,1375
25333-0626-0000,제2종근린생활시설,453.31,0,1,19971016,202508,1388
25333-0626-0000,제2종근린생활시설,453.31,0,1,19971016,202509,1417
25333-0626-0000,제2종근린생활시설,453.31,0,1,19971016,202510,1116
25333-0626-0000,제2종근린생활시설,453.31,0,1,19971016,202511,1260
25621-0443-0000,제2종근린생활시설,99.95,0,0,20230227,202501,1309
25621-0443-0000,제2종근린생활시설,99.95,0,0,20230227,202502,1257
25621-0443-0000,제2종근린생활시설,99.95,0,0,20230227,202503,1201
25621-0443-0000,제2종근린생활시설,99.95,0,0,20230227,202504,1385
25621-0443-0000,제2종근린생활시설,99.95,0,0,20230227,202505,1480
25621-0443-0000,제2종근린생활시설,99.95,0,0,20230227,202506,2608
25621-0443-0000,제2종근린생활시설,99.95,0,0,20230227,202507,4089
25621-0443-0000,제2종근린생활시설,99.95,0,0,20230227,202508,4312
25621-0443-0000,제2종근린생활시설,99.95,0,0,20230227,202509,2343
25621-0443-0000,제2종근린생활시설,99.95,0,0,20230227,202510,1988
25621-0443-0000,제2종근린생활시설,99.95,0,0,20230227,202511,1755
25621-0451-0000,노유자시설,47.27,0,0,,202501,65
25621-0451-0000,노유자시설,47.27,0,0,,202502,71
25621-0451-0000,노유자시설,47.27,0,0,,202503,5
25621-0451-0000,노유자시설,47.27,0,0,,202509,102
25621-0451-0000,노유자시설,47.27,0,0,,202510,198
25621-0451-0000,노유자시설,47.27,0,0,,202511,213
25621-0455-0000,창고시설,43.2,0,0,20181018,202501,172
25621-0455-0000,창고시설,43.2,0,0,20181018,202502,178
25621-0455-0000,창고시설,43.2,0,0,20181018,202503,163
25621-0455-0000,창고시설,43.2,0,0,20181018,202504,119
25621-0455-0000,창고시설,43.2,0,0,20181018,202505,70
25621-0455-0000,창고시설,43.2,0,0,20181018,202506,80
25621-0455-0000,창고시설,43.2,0,0,20181018,202507,76
25621-0455-0000,창고시설,43.2,0,0,20181018,202508,88
25621-0455-0000,창고시설,43.2,0,0,20181018,202509,90
25621-0455-0000,창고시설,43.2,0,0,20181018,202510,67
25621-0455-0000,창고시설,43.2,0,0,20181018,202511,64
25621-0463-0000,제2종근린생활시설,48.8,0,0,20180120,202501,108
25621-0463-0000,제2종근린생활시설,48.8,0,0,20180120,202502,108
25621-0463-0000,제2종근린생활시설,48.8,0,0,20180120,202503,104
25621-0463-0000,제2종근린생활시설,48.8,0,0,20180120,202504,115
25621-0463-0000,제2종근린생활시설,48.8,0,0,20180120,202505,111
25621-0463-0000,제2종근린생활시설,48.8,0,0,20180120,202506,115
25621-0463-0000,제2종근린생활시설,48.8,0,0,20180120,202507,118
25621-0463-0000,제2종근린생활시설,48.8,0,0,20180120,202508,133
25621-0463-0000,제2종근린생활시설,48.8,0,0,20180120,202509,139
25621-0463-0000,제2종근린생활시설,48.8,0,0,20180120,202510,115
25621-0463-0000,제2종근린생활시설,48.8,0,0,20180120,202511,107
25621-0488-0000,제1종근린생활시설,149.68,0,0,20181204,202501,1451
25621-0488-0000,제1종근린생활시설,149.68,0,0,20181204,202502,1429
25621-0488-0000,제1종근린생활시설,149.68,0,0,20181204,202503,1206
25621-0488-0000,제1종근린생활시설,149.68,0,0,20181204,202504,1031
25621-0488-0000,제1종근린생활시설,149.68,0,0,20181204,202505,587
25621-0488-0000,제1종근린생활시설,149.68,0,0,20181204,202506,582
25621-0488-0000,제1종근린생활시설,149.68,0,0,20181204,202507,875
25621-0488-0000,제1종근린생활시설,149.68,0,0,20181204,202508,934
25621-0488-0000,제1종근린생활시설,149.68,0,0,20181204,202509,856
25621-0488-0000,제1종근린생활시설,149.68,0,0,20181204,202510,461
25621-0488-0000,제1종근린생활시설,149.68,0,0,20181204,202511,838
25621-0501-0002,제1종근린생활시설,199.96,0,0,20190528,202501,2689
25621-0501-0002,제1종근린생활시설,199.96,0,0,20190528,202502,2500
25621-0501-0002,제1종근린생활시설,199.96,0,0,20190528,202503,2095
25621-0501-0002,제1종근린생활시설,199.96,0,0,20190528,202504,2643
25621-0501-0002,제1종근린생활시설,199.96,0,0,20190528,202505,3407
25621-0501-0002,제1종근린생활시설,199.96,0,0,20190528,202506,3934
25621-0501-0002,제1종근린생활시설,199.96,0,0,20190528,202507,5546
25621-0501-0002,제1종근린생활시설,199.96,0,0,20190528,202508,5588
25621-0501-0002,제1종근린생활시설,199.96,0,0,20190528,202509,5311
25621-0501-0002,제1종근린생활시설,199.96,0,0,20190528,202510,3474
25621-0501-0002,제1종근린생활시설,199.96,0,0,20190528,202511,2513
25621-0580-0000,창고시설,57,0,0,20121130,202501,132
25621-0580-0000,창고시설,57,0,0,20121130,202502,146
25621-0580-0000,창고시설,57,0,0,20121130,202503,117
25621-0580-0000,창고시설,57,0,0,20121130,202504,152
25621-0580-0000,창고시설,57,0,0,20121130,202505,176
25621-0580-0000,창고시설,57,0,0,20121130,202506,189
25621-0580-0000,창고시설,57,0,0,20121130,202507,370
25621-0580-0000,창고시설,57,0,0,20121130,202508,403
25621-0580-0000,창고시설,57,0,0,20121130,202509,386
