관리번호_PK,주용도코드명,연면적_sqm,세대수_세대,가구수_가구,착공일,사용년월,사용량_KWh
10400-0424-0006,제2종근린생활시설,227.2,0,0,19980123,202511,618
10400-0424-0016,제1종근린생활시설,130.64,0,1,19930322,202501,706
10400-0424-0016,제1종근린생활시설,130.64,0,1,19930322,202502,896
10400-0424-0016,제1종근린생활시설,130.64,0,1,19930322,202503,1226
10400-0424-0016,제1종근린생활시설,130.64,0,1,19930322,202504,295
10400-0424-0016,제1종근린생활시설,130.64,0,1,19930322,202505,59
10400-0424-0016,제1종근린생활시설,130.64,0,1,19930322,202506,58
10400-0424-0016,제1종근린생활시설,130.64,0,1,19930322,202507,70
10400-0424-0016,제1종근린생활시설,130.64,0,1,19930322,202508,23
10400-0424-0016,제1종근린생활시설,130.64,0,1,19930322,202509,12
10400-0424-0016,제1종근린생활시설,130.64,0,1,19930322,202510,35
10400-0424-0016,제1종근린생활시설,130.64,0,1,19930322,202511,82
10400-0424-0017,제1종근린생활시설,198.52,0,1,20181109,202501,2012
10400-0424-0017,제1종근린생활시설,198.52,0,1,20181109,202502,2383
10400-0424-0017,제1종근린생활시설,198.52,0,1,20181109,202503,2688
10400-0424-0017,제1종근린생활시설,198.52,0,1,20181109,202504,1463
10400-0424-0017,제1종근린생활시설,198.52,0,1,20181109,202505,903
10400-0424-0017,제1종근린생활시설,198.52,0,1,20181109,202506,456
10400-0424-0017,제1종근린생활시설,198.52,0,1,20181109,202507,396
10400-0424-0017,제1종근린생활시설,198.52,0,1,20181109,202508,233
10400-0424-0017,제1종근린생활시설,198.52,0,1,20181109,202509,233
10400-0424-0017,제1종근린생활시설,198.52,0,1,20181109,202510,280
10400-0424-0017,제1종근린생활시설,198.52,0,1,20181109,202511,327
10400-0425-0016,제1종근린생활시설,607,0,1,19960716,202501,906
10400-0425-0016,제1종근린생활시설,607,0,1,19960716,202502,2194
10400-0425-0016,제1종근린생활시설,607,0,1,19960716,202503,2559
10400-0425-0016,제1종근린생활시설,607,0,1,19960716,202504,1026
10400-0425-0016,제1종근린생활시설,607,0,1,19960716,202505,938
10400-0425-0016,제1종근린생활시설,607,0,1,19960716,202506,222
10400-0425-0016,제1종근린생활시설,607,0,1,19960716,202507,105
10400-0425-0016,제1종근린생활시설,607,0,1,19960716,202508,58
10400-0425-0016,제1종근린생활시설,607,0,1,19960716,202509,70
10400-0425-0016,제1종근린생활시설,607,0,1,19960716,202510,93
10400-0425-0016,제1종근린생활시설,607,0,1,19960716,202511,245
10400-0425-0018,제2종근린생활시설,415.86,0,0,20000609,202501,1424
10400-0425-0018,제2종근린생활시설,415.86,0,0,20000609,202502,1994
10400-0425-0018,제2종근린생활시설,415.86,0,0,20000609,202503,1921
10400-0425-0018,제2종근린생활시설,415.86,0,0,20000609,202504,743
10400-0425-0018,제2종근린생활시설,415.86,0,0,20000609,202505,634
10400-0425-0018,제2종근린생활시설,415.86,0,0,20000609,202506,631
10400-0425-0018,제2종근린생활시설,415.86,0,0,20000609,202507,477
10400-0425-0018,제2종근린생활시설,415.86,0,0,20000609,202508,104
10400-0425-0018,제2종근린생활시설,415.86,0,0,20000609,202509,47
10400-0425-0018,제2종근린생활시설,415.86,0,0,20000609,202510,82
10400-0425-0018,제2종근린생활시설,415.86,0,0,20000609,202511,373
10400-0426-0004,제1종근린생활시설,152.76,0,1,,202501,2152
10400-0426-0004,제1종근린생활시설,152.76,0,1,,202502,2371
10400-0426-0004,제1종근린생활시설,152.76,0,1,,202503,2228
10400-0426-0004,제1종근린생활시설,152.76,0,1,,202504,767
10400-0426-0004,제1종근린생활시설,152.76,0,1,,202505,540
10400-0426-0004,제1종근린생활시설,152.76,0,1,,202506,327
10400-0426-0004,제1종근린생활시설,152.76,0,1,,202507,221
10400-0426-0004,제1종근린생활시설,152.76,0,1,,202508,186
10400-0426-0004,제1종근린생활시설,152.76,0,1,,202509,152
10400-0426-0004,제1종근린생활시설,152.76,0,1,,202510,151
10400-0426-0004,제1종근린생활시설,152.76,0,1,,202511,210
10400-0427-0001,제1종근린생활시설,173.52,0,1,,202501,2082
10400-0427-0001,제1종근린생활시설,173.52,0,1,,202502,2501
10400-0427-0001,제1종근린생활시설,173.52,0,1,,202503,3195
10400-0427-0001,제1종근린생활시설,173.52,0,1,,202504,1475
10400-0427-0001,제1종근린생활시설,173.52,0,1,,202505,950
10400-0427-0001,제1종근린생활시설,173.52,0,1,,202506,468
10400-0427-0001,제1종근린생활시설,173.52,0,1,,202507,221
10400-0427-0001,제1종근린생활시설,173.52,0,1,,202508,152
10400-0427-0001,제1종근린생활시설,173.52,0,1,,202509,70
10400-0427-0001,제1종근린생활시설,173.52,0,1,,202510,94
10400-0427-0001,제1종근린생활시설,173.52,0,1,,202511,408
10400-0427-0010,제2종근린생활시설,74.3,0,0,,202501,1023
10400-0427-0010,제2종근린생활시설,74.3,0,0,,202502,1262
10400-0427-0010,제2종근린생활시설,74.3,0,0,,202503,2063
10400-0427-0010,제2종근린생활시설,74.3,0,0,,202504,944
10400-0427-0010,제2종근린생활시설,74.3,0,0,,202505,680
10400-0427-0010,제2종근린생활시설,74.3,0,0,,202506,480
10400-0427-0010,제2종근린생활시설,74.3,0,0,,202507,384
10400-0427-0010,제2종근린생활시설,74.3,0,0,,202508,174
10400-0427-0010,제2종근린생활시설,74.3,0,0,,202509,82
10400-0427-0010,제2종근린생활시설,74.3,0,0,,202510,152
10400-0427-0010,제2종근린생활시설,74.3,0,0,,202511,257
10400-0428-0001,제1종근린생활시설,140.81,0,1,,202501,2047
10400-0428-0001,제1종근린생활시설,140.81,0,1,,202502,1958
10400-0428-0001,제1종근린생활시설,140.81,0,1,,202503,2452
10400-0428-0001,제1종근린생활시설,140.81,0,1,,202504,1097
10400-0428-0001,제1종근린생활시설,140.81,0,1,,202505,610
10400-0428-0001,제1종근린생활시설,140.81,0,1,,202506,362
10400-0428-0001,제1종근린생활시설,140.81,0,1,,202507,152
10400-0428-0001,제1종근린생활시설,140.81,0,1,,202508,93
10400-0428-0001,제1종근린생활시설,140.81,0,1,,202509,105
10400-0428-0001,제1종근린생활시설,140.81,0,1,,202510,105
10400-0428-0001,제1종근린생활시설,140.81,0,1,,202511,163
10400-0431-0002,제1종근린생활시설,129.16,0,0,,202501,1870
10400-0431-0002,제1종근린생활시설,129.16,0,0,,202502,2065
10400-0431-0002,제1종근린생활시설,129.16,0,0,,202503,3218
10400-0431-0002,제1종근린생활시설,129.16,0,0,,202504,1711
10400-0431-0002,제1종근린생활시설,129.16,0,0,,202505,1349
10400-0431-0002,제1종근린생활시설,129.16,0,0,,202506,866
10400-0431-0002,제1종근린생활시설,129.16,0,0,,202507,396
10400-0431-0002,제1종근린생활시설,129.16,0,0,,202508,163
10400-0431-0002,제1종근린생활시설,129.16,0,0,,202509,210
10400-0431-0002,제1종근린생활시설,129.16,0,0,,202510,222
10400-0431-0002,제1종근린생활시설,129.16,0,0,,202511,793
10400-0433-0001,제2종근린생활시설,96.33,0,0,19940510,202501,4165
10400-0433-0001,제2종근린생활시설,96.33,0,0,19940510,202502,4718
10400-0433-0001,제2종근린생활시설,96.33,0,0,19940510,202503,6496
10400-0433-0001,제2종근린생활시설,96.33,0,0,19940510,202504,4552
10400-0433-0001,제2종근린생활시설,96.33,0,0,19940510,202505,4833
10400-0433-0001,제2종근린생활시설,96.33,0,0,19940510,202506,2550
10400-0433-0001,제2종근린생활시설,96.33,0,0,19940510,202507,3200
10400-0433-0001,제2종근린생활시설,96.33,0,0,19940510,202508,1803
10400-0433-0001,제2종근린생활시설,96.33,0,0,19940510,202509,968
10400-0433-0001,제2종근린생활시설,96.33,0,0,19940510,202510,1784
10400-0433-0001,제2종근린생활시설,96.33,0,0,19940510,202511,2099
10400-0434-0008,제1종근린생활시설,153.24,0,1,,202501,1294
10400-0434-0008,제1종근린생활시설,153.24,0,1,,202502,1651
10400-0434-0008,제1종근린생활시설,153.24,0,1,,202503,2028
10400-0434-0008,제1종근린생활시설,153.24,0,1,,202504,908
10400-0434-0008,제1종근린생활시설,153.24,0,1,,202505,528
10400-0434-0008,제1종근린생활시설,153.24,0,1,,202506,258
10400-0434-0008,제1종근린생활시설,153.24,0,1,,202507,175
10400-0434-0008,제1종근린생활시설,153.24,0,1,,202508,128
10400-0434-0008,제1종근린생활시설,153.24,0,1,,202509,105
10400-0434-0008,제1종근린생활시설,153.24,0,1,,202510,105
10400-0434-0008,제1종근린생활시설,153.24,0,1,,202511,338
10400-0434-0017,제2종근린생활시설,147.03,0,1,,202501,906
10400-0434-0017,제2종근린생활시설,147.03,0,1,,202502,731
10400-0434-0017,제2종근린생활시설,147.03,0,1,,202503,1026
10400-0434-0017,제2종근린생활시설,147.03,0,1,,202504,189
10400-0434-0017,제2종근린생활시설,147.03,0,1,,202505,246
10400-0434-0017,제2종근린생활시설,147.03,0,1,,202506,304
10400-0434-0017,제2종근린생활시설,147.03,0,1,,202507,59
10400-0434-0017,제2종근린생활시설,147.03,0,1,,202508,12
10400-0434-0017,제2종근린생활시설,147.03,0,1,,202509,23
10400-0434-0017,제2종근린생활시설,147.03,0,1,,202510,23
10400-0434-0017,제2종근린생활시설,147.03,0,1,,202511,303
10400-0434-0034,제1종근린생활시설,153.04,0,1,,202501,1929
10400-0434-0034,제1종근린생활시설,153.04,0,1,,202502,1934
10400-0434-0034,제1종근린생활시설,153.04,0,1,,202503,2299
10400-0434-0034,제1종근린생활시설,153.04,0,1,,202504,719
10400-0434-0034,제1종근린생활시설,153.04,0,1,,202505,258
10400-0434-0034,제1종근린생활시설,153.04,0,1,,202506,211
10400-0434-0034,제1종근린생활시설,153.04,0,1,,202507,128
10400-0434-0034,제1종근린생활시설,153.04,0,1,,202508,93
10400-0434-0034,제1종근린생활시설,153.04,0,1,,202509,70
10400-0434-0034,제1종근린생활시설,153.04,0,1,,202510,70
10400-0434-0034,제1종근린생활시설,153.04,0,1,,202511,187
10400-0435-0022,제2종근린생활시설,442.95,0,1,,202501,2871
10400-0435-0022,제2종근린생활시설,442.95,0,1,,202502,2760
10400-0435-0022,제2종근린생활시설,442.95,0,1,,202503,3206
10400-0435-0022,제2종근린생활시설,442.95,0,1,,202504,1214
10400-0435-0022,제2종근린생활시설,442.95,0,1,,202505,715
10400-0435-0022,제2종근린생활시설,442.95,0,1,,202506,503
10400-0435-0022,제2종근린생활시설,442.95,0,1,,202507,535
10400-0435-0022,제2종근린생활시설,442.95,0,1,,202508,442
10400-0435-0022,제2종근린생활시설,442.95,0,1,,202509,420
10400-0435-0022,제2종근린생활시설,442.95,0,1,,202510,350
10400-0435-0022,제2종근린생활시설,442.95,0,1,,202511,525
10400-0435-0037,제1종근린생활시설,32.85,0,1,,202501,2223
10400-0435-0037,제1종근린생활시설,32.85,0,1,,202502,2158
10400-0435-0037,제1종근린생활시설,32.85,0,1,,202503,2700
10400-0435-0037,제1종근린생활시설,32.85,0,1,,202504,1427
10400-0435-0037,제1종근린생활시설,32.85,0,1,,202505,1114
10400-0435-0037,제1종근린생활시설,32.85,0,1,,202506,503
10400-0435-0037,제1종근린생활시설,32.85,0,1,,202507,489
10400-0435-0037,제1종근린생활시설,32.85,0,1,,202508,395
10400-0435-0037,제1종근린생활시설,32.85,0,1,,202509,292
10400-0435-0037,제1종근린생활시설,32.85,0,1,,202510,292
10400-0435-0037,제1종근린생활시설,32.85,0,1,,202511,315
10400-0435-0038,제1종근린생활시설,141.985,0,1,,202501,2377
10400-0435-0038,제1종근린생활시설,141.985,0,1,,202502,1946
10400-0435-0038,제1종근린생활시설,141.985,0,1,,202503,2664
10400-0435-0038,제1종근린생활시설,141.985,0,1,,202504,1262
10400-0435-0038,제1종근린생활시설,141.985,0,1,,202505,974
10400-0435-0038,제1종근린생활시설,141.985,0,1,,202506,503
10400-0435-0038,제1종근린생활시설,141.985,0,1,,202507,233
10400-0435-0038,제1종근린생활시설,141.985,0,1,,202508,105
10400-0435-0038,제1종근린생활시설,141.985,0,1,,202509,164
10400-0435-0038,제1종근린생활시설,141.985,0,1,,202510,94
10400-0435-0038,제1종근린생활시설,141.985,0,1,,202511,432
10400-0436-0002,숙박시설,1189.25,0,0,,202501,7223
10400-0436-0002,숙박시설,1189.25,0,0,,202502,5355
10400-0436-0002,숙박시설,1189.25,0,0,,202503,6283
10400-0436-0002,숙박시설,1189.25,0,0,,202504,4847
10400-0436-0002,숙박시설,1189.25,0,0,,202505,6358
10400-0436-0002,숙박시설,1189.25,0,0,,202506,5626
10400-0436-0002,숙박시설,1189.25,0,0,,202507,5538
10400-0436-0002,숙박시설,1189.25,0,0,,202508,4536
10400-0436-0002,숙박시설,1189.25,0,0,,202509,2974
10400-0436-0002,숙박시설,1189.25,0,0,,202510,4361
10400-0436-0002,숙박시설,1189.25,0,0,,202511,4420
10400-0436-0009,숙박시설,234.1,0,0,,202501,3529
10400-0436-0009,숙박시설,234.1,0,0,,202502,3574
10400-0436-0009,숙박시설,234.1,0,0,,202503,4220
10400-0436-0009,숙박시설,234.1,0,0,,202504,2654
10400-0436-0009,숙박시설,234.1,0,0,,202505,2604
10400-0436-0009,숙박시설,234.1,0,0,,202506,1766
10400-0436-0009,숙박시설,234.1,0,0,,202507,790
10400-0436-0009,숙박시설,234.1,0,0,,202508,512
10400-0436-0009,숙박시설,234.1,0,0,,202509,361
10400-0436-0009,숙박시설,234.1,0,0,,202510,408
10400-0436-0009,숙박시설,234.1,0,0,,202511,1399
10400-0436-0016,제1종근린생활시설,148.06,0,1,,202501,1835
10400-0436-0016,제1종근린생활시설,148.06,0,1,,202502,2217
10400-0436-0016,제1종근린생활시설,148.06,0,1,,202503,2593
10400-0436-0016,제1종근린생활시설,148.06,0,1,,202504,932
10400-0436-0016,제1종근린생활시설,148.06,0,1,,202505,763
10400-0436-0016,제1종근린생활시설,148.06,0,1,,202506,608
10400-0436-0016,제1종근린생활시설,148.06,0,1,,202507,500
10400-0436-0016,제1종근린생활시설,148.06,0,1,,202508,384
10400-0436-0016,제1종근린생활시설,148.06,0,1,,202509,373
10400-0436-0016,제1종근린생활시설,148.06,0,1,,202510,408
10400-0436-0016,제1종근린생활시설,148.06,0,1,,202511,536
10400-0436-0044,노유자시설,132.16,0,0,20060915,202501,22091
10400-0436-0044,노유자시설,132.16,0,0,20060915,202502,19052
10400-0436-0044,노유자시설,132.16,0,0,20060915,202503,15647
10400-0436-0044,노유자시설,132.16,0,0,20060915,202504,10107
10400-0436-0044,노유자시설,132.16,0,0,20060915,202505,5454
10400-0436-0044,노유자시설,132.16,0,0,20060915,202506,3707
10400-0436-0044,노유자시설,132.16,0,0,20060915,202507,1733
10400-0436-0044,노유자시설,132.16,0,0,20060915,202508,2142
10400-0436-0044,노유자시설,132.16,0,0,20060915,202509,1797
10400-0436-0044,노유자시설,132.16,0,0,20060915,202510,2369
10400-0436-0044,노유자시설,132.16,0,0,20060915,202511,6543
10400-0436-0045,노유자시설,62.4,0,0,20151111,202501,1035
10400-0436-0045,노유자시설,62.4,0,0,20151111,202502,1002
10400-0436-0045,노유자시설,62.4,0,0,20151111,202503,1167
10400-0436-0045,노유자시설,62.4,0,0,20151111,202504,1215
10400-0436-0045,노유자시설,62.4,0,0,20151111,202505,1056
10400-0436-0045,노유자시설,62.4,0,0,20151111,202506,1158
10400-0436-0045,노유자시설,62.4,0,0,20151111,202507,1047
10400-0436-0045,노유자시설,62.4,0,0,20151111,202508,919
10400-0436-0045,노유자시설,62.4,0,0,20151111,202509,1026
10400-0436-0045,노유자시설,62.4,0,0,20151111,202510,419
10400-0436-0045,노유자시설,62.4,0,0,20151111,202511,350
10400-0438-0001,의료시설,4609.04,0,0,,202501,48116
10400-0438-0001,의료시설,4609.04,0,0,,202502,46014
10400-0438-0001,의료시설,4609.04,0,0,,202503,58417
10400-0438-0001,의료시설,4609.04,0,0,,202504,46488
10400-0438-0001,의료시설,4609.04,0,0,,202505,43286
10400-0438-0001,의료시설,4609.04,0,0,,202506,36773
10400-0438-0001,의료시설,4609.04,0,0,,202507,34825
10400-0438-0001,의료시설,4609.04,0,0,,202508,28963
10400-0438-0001,의료시설,4609.04,0,0,,202509,28841
10400-0438-0001,의료시설,4609.04,0,0,,202510,32566
10400-0438-0001,의료시설,4609.04,0,0,,202511,35472
10400-0438-0014,노유자시설,1751.64,0,0,20131101,202501,4047
10400-0438-0014,노유자시설,1751.64,0,0,20131101,202502,3326
10400-0438-0014,노유자시설,1751.64,0,0,20131101,202503,4161
10400-0438-0014,노유자시설,1751.64,0,0,20131101,202504,3845
10400-0438-0014,노유자시설,1751.64,0,0,20131101,202505,4223
10400-0438-0014,노유자시설,1751.64,0,0,20131101,202506,3918
10400-0438-0014,노유자시설,1751.64,0,0,20131101,202507,4142
10400-0438-0014,노유자시설,1751.64,0,0,20131101,202508,4024
10400-0438-0014,노유자시설,1751.64,0,0,20131101,202509,4105
10400-0438-0014,노유자시설,1751.64,0,0,20131101,202510,4466
10400-0438-0014,노유자시설,1751.64,0,0,20131101,202511,4175
10400-0439-0001,제1종근린생활시설,374.03,0,1,,202501,10787
10400-0439-0001,제1종근린생활시설,374.03,0,1,,202502,10663
10400-0439-0001,제1종근린생활시설,374.03,0,1,,202503,13910
10400-0439-0001,제1종근린생활시설,374.03,0,1,,202504,8964
10400-0439-0001,제1종근린생활시설,374.03,0,1,,202505,7121
10400-0439-0001,제1종근린생활시설,374.03,0,1,,202506,4000
10400-0439-0001,제1종근린생활시설,374.03,0,1,,202507,2816
10400-0439-0001,제1종근린생활시설,374.03,0,1,,202508,2221
10400-0439-0001,제1종근린생활시설,374.03,0,1,,202509,2157
10400-0439-0001,제1종근린생활시설,374.03,0,1,,202510,2320
10400-0439-0001,제1종근린생활시설,374.03,0,1,,202511,3487
10400-0439-0003,제1종근린생활시설,394.3,0,1,,202501,2141
10400-0439-0003,제1종근린생활시설,394.3,0,1,,202502,2123
10400-0439-0003,제1종근린생활시설,394.3,0,1,,202503,2476
10400-0439-0003,제1종근린생활시설,394.3,0,1,,202504,979
10400-0439-0003,제1종근린생활시설,394.3,0,1,,202505,493
10400-0439-0003,제1종근린생활시설,394.3,0,1,,202506,292
10400-0439-0003,제1종근린생활시설,394.3,0,1,,202507,233
10400-0439-0003,제1종근린생활시설,394.3,0,1,,202508,174
10400-0439-0003,제1종근린생활시설,394.3,0,1,,202509,152
10400-0439-0003,제1종근린생활시설,394.3,0,1,,202510,163
10400-0439-0003,제1종근린생활시설,394.3,0,1,,202511,548
10400-0439-0004,숙박시설,424.98,0,0,,202501,2129
10400-0439-0004,숙박시설,424.98,0,0,,202502,1840
10400-0439-0004,숙박시설,424.98,0,0,,202503,2216
10400-0439-0004,숙박시설,424.98,0,0,,202504,1345
10400-0439-0004,숙박시설,424.98,0,0,,202505,1056
10400-0439-0004,숙박시설,424.98,0,0,,202506,561
10400-0439-0004,숙박시설,424.98,0,0,,202507,244
10400-0439-0004,숙박시설,424.98,0,0,,202508,81
10400-0439-0004,숙박시설,424.98,0,0,,202509,47
10400-0439-0004,숙박시설,424.98,0,0,,202510,70
10400-0439-0004,숙박시설,424.98,0,0,,202511,420
10400-0439-0014,제1종근린생활시설,310.29,0,1,,202501,788
10400-0439-0014,제1종근린생활시설,310.29,0,1,,202502,814
10400-0439-0014,제1종근린생활시설,310.29,0,1,,202503,1026
10400-0439-0014,제1종근린생활시설,310.29,0,1,,202504,472
10400-0439-0014,제1종근린생활시설,310.29,0,1,,202505,188
10400-0439-0014,제1종근린생활시설,310.29,0,1,,202506,105
10400-0439-0014,제1종근린생활시설,310.29,0,1,,202507,105
10400-0439-0014,제1종근린생활시설,310.29,0,1,,202508,105
10400-0439-0014,제1종근린생활시설,310.29,0,1,,202509,105
10400-0439-0014,제1종근린생활시설,310.29,0,1,,202510,117
10400-0439-0014,제1종근린생활시설,310.29,0,1,,202511,152
10400-0439-0022,제2종근린생활시설,403.74,0,1,19970116,202501,2776
10400-0439-0022,제2종근린생활시설,403.74,0,1,19970116,202502,2760
10400-0439-0022,제2종근린생활시설,403.74,0,1,19970116,202503,3819
10400-0439-0022,제2종근린생활시설,403.74,0,1,19970116,202504,2595
10400-0439-0022,제2종근린생활시설,403.74,0,1,19970116,202505,1455
10400-0439-0022,제2종근린생활시설,403.74,0,1,19970116,202506,608
10400-0439-0022,제2종근린생활시설,403.74,0,1,19970116,202507,116
10400-0439-0022,제2종근린생활시설,403.74,0,1,19970116,202508,105
10400-0439-0022,제2종근린생활시설,403.74,0,1,19970116,202509,128
10400-0439-0022,제2종근린생활시설,403.74,0,1,19970116,202510,82
10400-0439-0022,제2종근린생활시설,403.74,0,1,19970116,202511,863
10400-0439-0030,제2종근린생활시설,718.11,0,2,,202501,1282
10400-0439-0030,제2종근린생활시설,718.11,0,2,,202502,2017
10400-0439-0030,제2종근린생활시설,718.11,0,2,,202503,2110
10400-0439-0030,제2종근린생활시설,718.11,0,2,,202504,1404
10400-0439-0030,제2종근린생활시설,718.11,0,2,,202505,1009
10400-0439-0030,제2종근린생활시설,718.11,0,2,,202506,457
10400-0439-0030,제2종근린생활시설,718.11,0,2,,202507,279
10400-0439-0030,제2종근린생활시설,718.11,0,2,,202508,244
10400-0439-0030,제2종근린생활시설,718.11,0,2,,202509,105
10400-0439-0030,제2종근린생활시설,718.11,0,2,,202510,280
10400-0439-0030,제2종근린생활시설,718.11,0,2,,202511,513
10400-0440-0016,제2종근린생활시설,480,0,1,,202501,4129
10400-0440-0016,제2종근린생활시설,480,0,1,,202502,4163
10400-0440-0016,제2종근린생활시설,480,0,1,,202503,4362
10400-0440-0016,제2종근린생활시설,480,0,1,,202504,2217
10400-0440-0016,제2종근린생활시설,480,0,1,,202505,1220
10400-0440-0016,제2종근린생활시설,480,0,1,,202506,737
10400-0440-0016,제2종근린생활시설,480,0,1,,202507,431
10400-0440-0016,제2종근린생활시설,480,0,1,,202508,175
10400-0440-0016,제2종근린생활시설,480,0,1,,202509,116
10400-0440-0016,제2종근린생활시설,480,0,1,,202510,163
10400-0440-0016,제2종근린생활시설,480,0,1,,202511,723
10400-0441-0012,제2종근린생활시설,103.05,0,1,,202501,1753
10400-0441-0012,제2종근린생활시설,103.05,0,1,,202502,1828
10400-0441-0012,제2종근린생활시설,103.05,0,1,,202503,2240
10400-0441-0012,제2종근린생활시설,103.05,0,1,,202504,1085
10400-0441-0012,제2종근린생활시설,103.05,0,1,,202505,633
10400-0441-0012,제2종근린생활시설,103.05,0,1,,202506,269
10400-0441-0012,제2종근린생활시설,103.05,0,1,,202507,140
10400-0441-0012,제2종근린생활시설,103.05,0,1,,202508,58
10400-0441-0012,제2종근린생활시설,103.05,0,1,,202509,47
10400-0441-0012,제2종근린생활시설,103.05,0,1,,202510,70
10400-0441-0012,제2종근린생활시설,103.05,0,1,,202511,175
10400-0442-0007,제1종근린생활시설,637.06,0,1,,202501,118
10400-0442-0007,제1종근린생활시설,637.06,0,1,,202502,189
10400-0442-0007,제1종근린생활시설,637.06,0,1,,202503,330
10400-0442-0007,제1종근린생활시설,637.06,0,1,,202504,94
10400-0442-0007,제1종근린생활시설,637.06,0,1,,202505,82
10400-0442-0007,제1종근린생활시설,637.06,0,1,,202506,58
10400-0442-0007,제1종근린생활시설,637.06,0,1,,202507,23
10400-0442-0007,제1종근린생활시설,637.06,0,1,,202508,12
10400-0442-0007,제1종근린생활시설,637.06,0,1,,202510,12
10400-0442-0007,제1종근린생활시설,637.06,0,1,,202511,47
10400-0442-0029,제1종근린생활시설,196.65,0,1,,202507,35
10400-0442-0029,제1종근린생활시설,196.65,0,1,,202508,47
10400-0442-0029,제1종근린생활시설,196.65,0,1,,202509,70
10400-0442-0029,제1종근린생활시설,196.65,0,1,,202510,82
10400-0442-0029,제1종근린생활시설,196.65,0,1,,202511,117
10400-0449-0012,제1종근린생활시설,109.68,0,1,,202501,1882
10400-0449-0012,제1종근린생활시설,109.68,0,1,,202502,1675
10400-0449-0012,제1종근린생활시설,109.68,0,1,,202503,2193
10400-0449-0012,제1종근린생활시설,109.68,0,1,,202504,1286
10400-0449-0012,제1종근린생활시설,109.68,0,1,,202505,657
10400-0449-0012,제1종근린생활시설,109.68,0,1,,202506,362
10400-0449-0012,제1종근린생활시설,109.68,0,1,,202507,466
10400-0449-0012,제1종근린생활시설,109.68,0,1,,202508,326
10400-0449-0012,제1종근린생활시설,109.68,0,1,,202509,350
10400-0449-0012,제1종근린생활시설,109.68,0,1,,202510,420
10400-0449-0012,제1종근린생활시설,109.68,0,1,,202511,455
10400-0449-0018,제1종근린생활시설,131.64,0,1,19920402,202501,3129
10400-0449-0018,제1종근린생활시설,131.64,0,1,19920402,202502,2359
10400-0449-0018,제1종근린생활시설,131.64,0,1,19920402,202503,3843
10400-0449-0018,제1종근린생활시설,131.64,0,1,19920402,202504,1628
10400-0449-0018,제1종근린생활시설,131.64,0,1,19920402,202505,727
10400-0449-0018,제1종근린생활시설,131.64,0,1,19920402,202506,257
10400-0449-0018,제1종근린생활시설,131.64,0,1,19920402,202507,105
10400-0449-0018,제1종근린생활시설,131.64,0,1,19920402,202508,116
10400-0449-0018,제1종근린생활시설,131.64,0,1,19920402,202509,58
10400-0449-0018,제1종근린생활시설,131.64,0,1,19920402,202510,105
10400-0449-0018,제1종근린생활시설,131.64,0,1,19920402,202511,490
10400-0450-0016,제1종근린생활시설,247.07,0,1,,202501,1776
10400-0450-0016,제1종근린생활시설,247.07,0,1,,202502,1816
10400-0450-0016,제1종근린생활시설,247.07,0,1,,202503,2381
10400-0450-0016,제1종근린생활시설,247.07,0,1,,202504,826
10400-0450-0016,제1종근린생활시설,247.07,0,1,,202505,223
10400-0450-0016,제1종근린생활시설,247.07,0,1,,202506,175
10400-0450-0016,제1종근린생활시설,247.07,0,1,,202507,105
10400-0450-0016,제1종근린생활시설,247.07,0,1,,202508,81
10400-0450-0016,제1종근린생활시설,247.07,0,1,,202509,82
10400-0450-0016,제1종근린생활시설,247.07,0,1,,202510,117
10400-0450-0016,제1종근린생활시설,247.07,0,1,,202511,186
10400-0450-0025,제2종근린생활시설,295.11,0,1,19940510,202501,2165
10400-0450-0025,제2종근린생활시설,295.11,0,1,19940510,202502,2182
10400-0450-0025,제2종근린생활시설,295.11,0,1,19940510,202503,3101
10400-0450-0025,제2종근린생활시설,295.11,0,1,19940510,202504,1863
10400-0450-0025,제2종근린생활시설,295.11,0,1,19940510,202505,1432
10400-0450-0025,제2종근린생활시설,295.11,0,1,19940510,202506,713
10400-0450-0025,제2종근린생활시설,295.11,0,1,19940510,202507,349
10400-0450-0025,제2종근린생활시설,295.11,0,1,19940510,202508,140
10400-0450-0025,제2종근린생활시설,295.11,0,1,19940510,202509,93
10400-0450-0025,제2종근린생활시설,295.11,0,1,19940510,202510,245
10400-0450-0025,제2종근린생활시설,295.11,0,1,19940510,202511,898
10400-0450-0027,제2종근린생활시설,475.04,0,1,19950422,202501,6235
10400-0450-0027,제2종근린생활시설,475.04,0,1,19950422,202502,7372
10400-0450-0027,제2종근린생활시설,475.04,0,1,19950422,202503,8688
10400-0450-0027,제2종근린생활시설,475.04,0,1,19950422,202504,5449
10400-0450-0027,제2종근린생활시설,475.04,0,1,19950422,202505,3719
10400-0450-0027,제2종근린생활시설,475.04,0,1,19950422,202506,1685
10400-0450-0027,제2종근린생활시설,475.04,0,1,19950422,202507,734
10400-0450-0027,제2종근린생활시설,475.04,0,1,19950422,202508,314
10400-0450-0027,제2종근린생활시설,475.04,0,1,19950422,202509,105
10400-0450-0027,제2종근린생활시설,475.04,0,1,19950422,202510,280
10400-0450-0027,제2종근린생활시설,475.04,0,1,19950422,202511,1038
10400-0450-0030,제1종근린생활시설,1268.6,0,1,,202501,2776
10400-0450-0030,제1종근린생활시설,1268.6,0,1,,202502,2772
